iter,delta,mean_entropy,mean_mc_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.08190078386930948,0.6287998324257202,0.7834468566452347,0.8128414114187776,0.7145724608590928
2,0.044420658754844376,0.49857310518591336,0.5936534905751599,0.710821694385599,0.718586912886391
3,0.026006613364047016,0.41822355370535835,0.465610248797327,0.6970016680695451,0.723404255319149
4,0.01788255440463118,0.3648894016494788,0.385692789559221,0.725500314848496,0.7296266559614613
5,0.011314070761977322,0.33291808816754437,0.33980155601061807,0.7679968057050177,0.7310317141710156
6,0.007449880036381961,0.3129935315045803,0.30648468708343823,0.807040332369514,0.7304295463669209
7,0.004673353789114207,0.302077198046653,0.28881557249062995,0.8315642138208258,0.7316338819751104
8,0.0032216453139103066,0.29529956694583553,0.28129624827858246,0.8472316454261286,0.7306302689682859
9,0.002195030830652087,0.2918172361454518,0.2749950668646031,0.8564612396242705,0.7320353271778403
10,0.0016087268999928116,0.2890653242723333,0.2699664829528764,0.8633180096309679,0.7312324367723806
11,0.001645326643093458,0.2875416903815502,0.2697923677438631,0.8670104444964979,0.7306302689682859
12,0.0016156095913971863,0.2850570052107155,0.26436094761665163,0.8740831199839741,0.7314331593737455
13,0.0014664316805668618,0.28385255352034455,0.26453249211588564,0.8773169939198299,0.730228823765556
14,0.0012829920919633546,0.2826753345283873,0.26307783195042495,0.8788918030858214,0.7316338819751104
15,0.0014615809210501117,0.28192001836974606,0.2630180582361329,0.8815693522991754,0.7316338819751104
16,0.0014068847770357961,0.2821840530700275,0.26206043851518085,0.8811841262967983,0.7306302689682859
17,0.0014532350891166988,0.2825730015055612,0.26507627473736894,0.8791119345399633,0.730028101164191
18,0.0016380353119763945,0.28235283953461726,0.2637814641423564,0.8802154102550227,0.7304295463669209
19,0.0014566684766714286,0.28220385237586504,0.2648412769137867,0.8815961808534116,0.7312324367723806
20,0.0014136038256411165,0.2819585618199627,0.26209222067852445,0.8839836222758577,0.7312324367723806
21,0.0013619374814266077,0.28169323091816934,0.26254768125719197,0.8848480030420993,0.7314331593737455
22,0.0014182456852012847,0.2817620438411771,0.2622359709777908,0.885203050452837,0.7312324367723806
23,0.0013205621432865154,0.2813367925649957,0.26228870459676634,0.8862103237358231,0.7310317141710156
24,0.0013878704389851523,0.28053013139520006,0.2596006158453748,0.8871183621022889,0.7298273785628262
25,0.0014341216930760833,0.2814814446677588,0.26173962976805754,0.8857750186958903,0.7314331593737455
26,0.0015523062700244174,0.2821016491755148,0.26259536627893093,0.8842839974465637,0.7312324367723806
27,0.0018187214360319073,0.2804319926321343,0.26163425144801167,0.8878982216661446,0.7310317141710156
28,0.0014781650071657504,0.2795841778160908,0.26053653859875564,0.8897639305398445,0.730028101164191
29,0.0012627734513972495,0.28041838149677545,0.2612032706095766,0.8881664972497141,0.7304295463669209
30,0.0015410794346036624,0.27966473663530667,0.2619756493537488,0.8897053683688022,0.7312324367723806
