iter,delta,mean_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.08176303233995497,0.6293180493128954,0.8133862725068831,0.7141710156563629
2,0.044804032723045555,0.49845045466624066,0.7106652920020732,0.7201926936973103
3,0.02660204738641242,0.41597318612231116,0.6975945813378538,0.7250100361300682
4,0.01760842287134179,0.3629283632093704,0.7284192521205293,0.7292252107587315
5,0.011788341019623066,0.32934322237491037,0.7758818351553659,0.7306302689682859
6,0.0075550084414347995,0.30860912745672653,0.818636037531331,0.7314331593737455
7,0.004819039251693516,0.2958089242444634,0.8501616560321258,0.7314331593737455
8,0.0031386585338978577,0.28776894509256606,0.8720581358006746,0.73243677238057
9,0.0021202549613931723,0.2825611173774776,0.8867873359148793,0.7330389401846648
10,0.0014822085054581773,0.27908018842795707,0.8970383313138601,0.7342432757928543
11,0.001068273495346204,0.2766778048267626,0.9043368418861384,0.7338418305901244
12,0.0007933225825808773,0.274969217971564,0.9096578038911692,0.7340425531914894
13,0.0006079585588719155,0.27371300387943154,0.9136477613322602,0.7342432757928543
14,0.0004762052271113777,0.27277519401759226,0.9166720728991631,0.7342432757928543
15,0.0003818027574144024,0.2720581568933931,0.9190184981409105,0.7330389401846648
16,0.0003129352824715787,0.27149860403408216,0.9208712448303347,0.732637494981935
17,0.00026207324667830347,0.27105226172679825,0.9223634306507187,0.7330389401846648
18,0.0002236993380703084,0.2706871951052245,0.923594464203012,0.7332396627860297
19,0.00019630280936020354,0.2703766259058218,0.9246552882335601,0.7330389401846648
20,0.00017795936898799526,0.27010378542509117,0.9256166096560763,0.7332396627860297
21,0.00017116392358058682,0.2698491809071249,0.9265791660320049,0.7328382175832999
22,0.00018399948475132858,0.2696044313267362,0.9276913357507955,0.7328382175832999
23,0.00022884926900613783,0.2693751840869367,0.9291773135450319,0.732637494981935
24,0.00025388630978977943,0.2691924497352349,0.9309033874470631,0.732637494981935
25,0.00019450750871685134,0.26906330584239696,0.9322276641100186,0.7322360497792051
26,0.00013177497581623443,0.2689708094414706,0.933039083733486,0.7318346045764753
27,9.8933721124038e-05,0.26889654003892793,0.9335508107858038,0.7312324367723806
