iter,delta,mean_q_advanced,mean_q_mc_advanced,train_logloss_inherited
1,0.051676994013894785,0.3000000000000001,0.299194847020934,1.0786540966145308
2,0.04069304416536678,0.2999854836411201,0.29662782987591174,1.0991925450357172
3,0.031092386755910403,0.2998757304521275,0.3010893246187364,1.1560673676122353
4,0.024592880091478187,0.29962241190922245,0.2980297432982855,1.2682273362439438
5,0.018080770620227848,0.2991947237457374,0.2991853746329449,1.3914375238058898
6,0.01513512481215247,0.2988034811368994,0.3,1.5429428049308105
7,0.011420783887296773,0.298266273963649,0.2977645164345931,1.6912705518302151
8,0.010410889033864648,0.2979103221774605,0.2975750686748129,1.85204019684932
9,0.00921682167879546,0.2978719251717426,0.29868333806952735,2.0002733786765994
10,0.008701039375191462,0.2977007047120112,0.2991095955290329,2.1675527298407617
11,0.008287995329949923,0.2973586482019018,0.2981149947901866,2.3097396215407957
12,0.00844507457983849,0.29683086182779667,0.2972056455432414,2.5047577885339343
13,0.007683677088533347,0.2960849429841615,0.2959552903286919,2.6676039207803828
14,0.007869350793534643,0.29569567590106344,0.2959837074926589,2.874324696370428
15,0.007071522771843711,0.2954020539503488,0.2958510940608128,3.096515590727156
16,0.005778126100126816,0.2954695219178643,0.2963910201761864,3.2829646554737675
17,0.005210239613747729,0.2952105983514359,0.29610684853651603,3.4942668315487726
18,0.004746121737927188,0.2943655425109881,0.29451548735436206,3.6646173199059264
19,0.004440913503189595,0.29349424656015327,0.29317988064791134,3.8494395948991253
20,0.003572813139253415,0.2929889827296266,0.29258312020460353,4.0126861467722765
21,0.003128513432898706,0.2927285426109886,0.29233683811688926,4.141689301807058
22,0.002781461616643365,0.29294836008731145,0.29290518139623,4.2437633716726735
23,0.0029807246758510528,0.2925080187379458,0.2922894761769442,4.343171906517227
24,0.0026339308970564084,0.2927546659481037,0.2928294022923179,4.42536267241301
25,0.002068960977350672,0.29283531272577634,0.2930662119920432,4.485365251611858
26,0.0020427407869105245,0.29275445947827206,0.2930188500520981,4.579130501304786
27,0.002633714278827784,0.292334938518921,0.2924789239367245,4.690572660759084
28,0.0020994537978153266,0.29194400314958974,0.2919579425973288,4.7629079810605335
29,0.0016094337431992209,0.29172056660311074,0.2916927157336365,4.808836292937948
30,0.0017713733415920295,0.2914566865457922,0.2914843231978782,4.888752649208414
