iter,delta,mean_q_advanced,train_logloss_inherited
1,0.051296871975439855,0.3000000000000001,1.0768974430663458
2,0.04012016176754763,0.2999943469132557,1.090890414623874
3,0.030826227343137044,0.2999021738199431,1.155774048972052
4,0.02366674140583351,0.29969727917484357,1.2560402734018112
5,0.01836811441879676,0.2993718137051714,1.3819551071538376
6,0.014644273886681262,0.2989625329188432,1.5263465598222568
7,0.01216485863086105,0.29861733723248174,1.681483966243733
8,0.0105030804402187,0.2983144576184475,1.8414356974796537
9,0.00951217157039533,0.29802059511343304,2.0051044522943275
10,0.008942858743733635,0.2976916768511337,2.1735548202451365
11,0.00848068561772056,0.29731596295832596,2.3421081478997277
12,0.00786161538199961,0.2967918357807829,2.513339096862258
13,0.007166053765312645,0.29619040828794163,2.6836086410290596
14,0.006525795129459024,0.2956066099229711,2.8550494679812974
15,0.006050140253626386,0.29512231412919493,3.0357508339114347
16,0.005703741171801624,0.2947627064988901,3.2307243085276105
17,0.00520919050829086,0.29449112092308505,3.4355359114438686
18,0.004632681257472173,0.2942487762377581,3.634157781646984
19,0.004046892559770491,0.29401180544977656,3.810030611688428
20,0.00354444630520145,0.2937802814600208,3.959839767269393
21,0.0031553870423582154,0.29355588962297413,4.090631497738663
22,0.0028535058947968673,0.29334672793607613,4.206145462553889
23,0.002616087350764413,0.2931499295968776,4.3096536353962955
24,0.0024221468294074017,0.2929670368338117,4.403416939582215
25,0.002265679308403914,0.29280897724569255,4.488792604244599
26,0.002125443264815202,0.29266591695452765,4.567354635540095
27,0.0019959919170169883,0.2925346090515045,4.6391044440407585
28,0.0018759763140216844,0.29240727998654475,4.704057126122209
29,0.001772042969303598,0.29229513080684966,4.762092886810759
30,0.001678399268741267,0.2921985596592219,4.814641326326505
