iter,delta,mean_entropy,mean_mc_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.07941400797962138,0.6537800469091783,0.7834468566452347,0.8546412170968548,0.6758329987956644
2,0.04320754216395338,0.5425261083012674,0.6178231728560082,0.7783862021969689,0.6814532316338819
3,0.024716405000820767,0.4729459314490941,0.5084253546174091,0.7745688955388873,0.6850662384584504
4,0.01590329444428555,0.4265470179915415,0.4430282347003238,0.7975267636666835,0.6870734644720996
5,0.011760854365425039,0.39216513733708236,0.39549694803106145,0.8327915125908701,0.6896828582898434
6,0.00864971588202315,0.36719795921855347,0.3633535687075869,0.8725029930190924,0.6928944199116821
7,0.006754527046190343,0.3483429439734438,0.33987422300203274,0.9151822779032011,0.6949016459253312
8,0.005299907151145894,0.3348787900122309,0.3249901039513523,0.9555816441566859,0.6967081493376154
9,0.0035139885747004474,0.325716450080637,0.31197578434981577,0.9924158820007939,0.6969088719389803
10,0.0024309878732151004,0.31990614592321737,0.30440757265975366,1.0192209295898487,0.6981132075471698
11,0.0018434643331799651,0.31565013598799124,0.297869017462826,1.0415207168003155,0.6987153753512646
12,0.001285523486414409,0.31286392872797747,0.2912884570788261,1.0550931013508387,0.699919710959454
13,0.0011152624815052071,0.3115991855285535,0.2902543585116389,1.058132480652147,0.6987153753512646
14,0.001140832750794805,0.3109692962691586,0.2915031356733024,1.05681908960196,0.6995182657567242
15,0.0010333096464888005,0.30909482921762355,0.2897898427838912,1.0623649949241416,0.6989160979526294
16,0.0014481441510716625,0.3082137707158997,0.28535190387227205,1.0664952954103208,0.6997189883580891
17,0.0009308563777760585,0.30706618297820876,0.2860951894558239,1.0701282815398419,0.699919710959454
18,0.0010684124824775893,0.30680783748906326,0.28553270353279675,1.0705719737812625,0.6993175431553593
19,0.0012374939560231542,0.30867688558283607,0.28946470090359455,1.0630458805398606,0.7005218787635488
20,0.0008762122760250691,0.3095591016073557,0.28780412444183157,1.0614980247250851,0.7003211561621838
21,0.0009936219481131022,0.3081029111641878,0.2863477371176486,1.0663438294412668,0.699919710959454
22,0.0010690442668869948,0.3084328827145978,0.2868101303208484,1.0636627344138108,0.7005218787635488
23,0.0010967413817402879,0.30790712104899826,0.28651435183219176,1.0640857194952078,0.7009233239662787
24,0.0010970865413431658,0.3074852557508196,0.285689354883808,1.06624751360531,0.699919710959454
25,0.0010240541182471754,0.3080886493361391,0.287834757265205,1.0647450713064006,0.6995182657567242
26,0.001158309767261525,0.30810785372774274,0.2866621017063589,1.0671927803545598,0.7005218787635488
27,0.0014463539147022899,0.30606689794095304,0.28671123260883197,1.0707696473280215,0.7017262143717382
28,0.00092448198290503,0.3058016792889438,0.28368998024732117,1.072188762620011,0.700120433560819
29,0.0008899505442987622,0.30662365436209893,0.286199971353479,1.070425268388032,0.699919710959454
30,0.0013255305745816272,0.3063744052435492,0.28701071252357213,1.0693421495308084,0.6997189883580891
