iter,delta,mean_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.07972252670773465,0.6533594550277214,0.8541988450685811,0.67442794058611
2,0.043139289527030944,0.5421943654160843,0.7782423224980068,0.6778402248093135
3,0.025118233921105706,0.4716053231441139,0.7750185060864523,0.6846647932557206
4,0.016469712982890166,0.42350475183521114,0.7999222975343343,0.6862705740666399
5,0.011769067099675288,0.3888492186403309,0.8373371114437661,0.6892814130871137
6,0.008893218421335352,0.36281460689875,0.8814177969391924,0.6936973103171417
7,0.006928378030592131,0.3430303815203282,0.929603814442567,0.6947009233239663
8,0.00511773309220596,0.3286856677881102,0.9767086449598286,0.6955038137294259
9,0.0035930891632842466,0.31889007555778476,1.0179721939629727,0.6961059815335207
10,0.0024494652351402207,0.31241643766587507,1.0482168387156103,0.6971095945403453
11,0.0016566573370375868,0.3081230284302095,1.0677741832672822,0.6969088719389803
12,0.001141848864018059,0.3052164640531674,1.079822522104232,0.6971095945403453
13,0.0008240366210672951,0.3031574662650464,1.087736437720697,0.69771176234444
14,0.000596607236948864,0.30169720999894845,1.0927982501696212,0.6973103171417102
15,0.0004438886629722161,0.3006224593252837,1.0963350163578476,0.6971095945403453
16,0.00033444235008577033,0.2998259074646759,1.0987664215926158,0.6967081493376154
17,0.000263464722399358,0.29921461298588464,1.1006125596956697,0.6969088719389803
18,0.00020019548541243948,0.2987548950360507,1.101993975173275,0.6971095945403453
19,0.00015512090780349464,0.29840553896330235,1.102988523564465,0.6971095945403453
20,0.00011911610313397588,0.29813983552540196,1.1037399020062473,0.6971095945403453
21,9.610188780960625e-05,0.29792290054639037,1.1043915643691762,0.6971095945403453
