iter,delta,mean_entropy,mean_mc_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.09569005851897486,0.572649906439965,0.7834468566452347,0.7224599719694945,0.7691690084303493
2,0.04676261448113781,0.41795302045404803,0.538182361213638,0.5838404332927645,0.7759935768767563
3,0.025212985749154992,0.33287187031563065,0.38580682370604624,0.55521952043102,0.7804094741067844
4,0.015417646972083466,0.2830063764114608,0.3038877028037992,0.5689519036241296,0.7832195905258932
5,0.009185969582979452,0.2546366970734374,0.25958581449316015,0.5941823269276196,0.7850260939381775
6,0.005922524703349785,0.2377640413749131,0.2327639681771794,0.6193155477091535,0.7874347651545563
7,0.004005234112210103,0.22843622748549028,0.2187204278295249,0.6377976608676471,0.7890405459654757
8,0.0032477783438228996,0.2223917396942969,0.21067760111100015,0.6525932504308418,0.7892412685668406
9,0.0024681971355069864,0.219081575603767,0.20427162132877613,0.6603237183469727,0.79084704937776
10,0.0020418248680714986,0.21695179017114438,0.1999768322527702,0.6666791556626309,0.7910477719791249
11,0.002105231976077303,0.21637931910525396,0.20166708705060366,0.669704506461366,0.7916499397832196
12,0.0019951050822370146,0.2151799290576783,0.19702341739464407,0.6723319713188934,0.7928542753914091
13,0.002064532501395412,0.2145578896807779,0.19763240608543667,0.674596947017714,0.7926535527900441
14,0.0021933980671515114,0.21377674061964333,0.19719379727083497,0.6762045120710884,0.7918506623845845
15,0.0017382985668727552,0.21351356732228208,0.1977295656787921,0.6778527688428504,0.7922521075873143
16,0.0019074794949586545,0.21362935380134127,0.19674023804260227,0.6787727143036828,0.7924528301886793
17,0.0020191311837584394,0.21406491520141374,0.19863590910843879,0.6783081567826684,0.7914492171818547
18,0.0021331615876282175,0.21307584439457733,0.19693018713233829,0.6806578440458645,0.79084704937776
19,0.00217778953219635,0.21270233825702906,0.19648659773096197,0.6814926401562975,0.7904456041750301
20,0.0020905736641862616,0.21281340192979173,0.19456675342720847,0.6802239421659001,0.7904456041750301
21,0.0019869318172939235,0.21283222570154417,0.19527044357696016,0.6786216241630573,0.7904456041750301
22,0.002123613166375601,0.2127419586084049,0.19510281677594518,0.6788444775656755,0.7912484945804897
23,0.001964110408877597,0.212339961452088,0.194646602543082,0.6799677144481661,0.7918506623845845
24,0.0021406202368708274,0.21188838410856653,0.19327288155070504,0.6826631324986431,0.7916499397832196
25,0.0019674599611757657,0.21305617160941595,0.19577694402695273,0.680084932231563,0.7924528301886793
26,0.0018615987825273852,0.21394863710039996,0.19753623712498058,0.6782754567283239,0.7924528301886793
27,0.0019713517418690446,0.212969700929992,0.19824604954924843,0.6799412348272948,0.7914492171818547
28,0.002476521849921487,0.21222902682928738,0.19689431666476626,0.6831353186666613,0.7914492171818547
29,0.0018902333549375952,0.21229850039364537,0.19617949959283962,0.6832992368609907,0.7924528301886793
30,0.001965769307952735,0.21248078596460448,0.1969527347544271,0.683946646231176,0.7920513849859494
