iter,delta,mean_q_advanced,mean_q_mc_advanced,train_logloss_inherited
1,0.054467567493303296,0.3000000000000001,0.299194847020934,1.050926135283273
2,0.0385879990519789,0.29999348587735314,0.29752770673486784,1.0729572840120332
3,0.02900008922016545,0.29997896584706096,0.3004452022354836,1.1413783971532667
4,0.022524366021498793,0.29992321279140294,0.2979918537463294,1.2539438226625967
5,0.01716840329995666,0.2998440738237743,0.3000757791039121,1.3689567471298205
6,0.014407615215293827,0.29971031678214644,0.29911906791702186,1.5052583942371764
7,0.01076349794813705,0.29969820214111687,0.3007388462631429,1.6247958851704742
8,0.010174510233260367,0.2996780039127393,0.30105143506678034,1.7672951949061964
9,0.008781464092359866,0.2995412778645362,0.29985791418016483,1.9071391342296613
10,0.007479028298844988,0.2993759298457845,0.2987212276214834,2.053367491051862
11,0.007068187294947125,0.2994959951893322,0.3002746992516813,2.1815692478347652
12,0.006707718773647601,0.29918118559890905,0.29823813583404374,2.3315576512529543
13,0.005197875215560664,0.29936114743349107,0.29968741119636266,2.4383439874344686
14,0.00568071483113015,0.2989818882549616,0.29779293359856013,2.5840794085598726
15,0.004713866878248918,0.2992284043089579,0.29932746045278014,2.6978599396664023
16,0.005180499243174994,0.29866251351212125,0.2970635597234063,2.7959856230596616
17,0.004484227427261436,0.29921346781980196,0.2995074358245714,2.898307865809439
18,0.0041579024879251445,0.2988359420516398,0.29822866344605475,2.9793533223457627
19,0.0038967331470675,0.2986052783062762,0.29769820971867006,3.0582508229405803
20,0.0034127291292790234,0.29897650304127776,0.29903381642512084,3.118661389947658
21,0.003295219156655691,0.2989576960236734,0.29906223358908784,3.1845369122796026
22,0.0032993011765316397,0.29907185349009796,0.2994884910485934,3.2603722024297803
23,0.0031994996864819015,0.29890880959474186,0.29900539926115377,3.2992010269998007
24,0.002731667158172624,0.2986097968351878,0.2983139149379559,3.330201988842949
25,0.0030650602818219565,0.2989107064566287,0.29917590224495594,3.4136539215967003
26,0.0021512292844694885,0.29884702595163065,0.29896750970919767,3.4388024101491173
27,0.002757717179294576,0.2984650283676906,0.29798238135834043,3.468379251333622
28,0.002814496563899386,0.29802764150265615,0.2970351425594393,3.5408051535974323
29,0.0025200573424154454,0.29837686792866763,0.2978118783745382,3.577460155255571
30,0.003223805687732313,0.2985494030388973,0.29825708061002176,3.6124556573492805
