iter,delta,mean_q_advanced,train_logloss_inherited
1,0.05376348340713425,0.3,1.049078368704082
2,0.038193532068933396,0.2999985166301031,1.0666148030459666
3,0.02822408168065145,0.2999792144203629,1.1393109525674345
4,0.02156448609298633,0.29994050054389454,1.2428828086680932
5,0.016909564783275717,0.2998521536504404,1.3642531478800148
6,0.013594195565715467,0.2997587792500451,1.494914630246315
7,0.011216268476684168,0.2996937619170236,1.6298575445990362
8,0.009483409949758945,0.2996315729099545,1.7671462473649875
9,0.00817101250657757,0.29957801171421655,1.9047135620038231
10,0.007138127108385092,0.2995185088150521,2.040478563569463
11,0.006285588967943853,0.2994503509564851,2.1725480874998206
12,0.005576070941090577,0.2993904090539567,2.299539808393945
13,0.004979758842984365,0.2993413046339624,2.4213001087088486
14,0.004467302761931929,0.29929076241248925,2.5373794375923038
15,0.004028350196368537,0.2992461858726056,2.646382593619721
16,0.0036529306047524738,0.299201379082605,2.7464325262521787
17,0.003331311197639841,0.2991576961146113,2.836812884426149
18,0.0030623155118332385,0.29911918060894815,2.9180322020317044
19,0.0028280996475303164,0.29908034913634785,2.9910349976643875
20,0.0026268494782503565,0.29904320303809456,3.056993431445985
21,0.002456394448719497,0.29901145903922677,3.1169161324025283
22,0.002304640258739126,0.2989837885493619,3.171018545511842
23,0.0021694080966849676,0.2989567584367875,3.220483394365522
24,0.002048051047677064,0.29893551653358846,3.2653935024119582
25,0.0019382121762494854,0.29891918564923436,3.3064900180316474
26,0.0018393290493295036,0.2989084803843116,3.3443799957179494
27,0.0017458313366512808,0.29889974053449603,3.3794835071681164
28,0.0016575971620722092,0.29889340469045417,3.4115102351533655
29,0.0015737993030672144,0.29888995986761097,3.4412277261163973
30,0.0014935838863913318,0.29888932530644097,3.468500978469381
