iter,delta,mean_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.07986380098697834,0.6529836200181821,0.853817886655653,0.6746286631874749
2,0.04335633195796301,0.541049471245184,0.77785734614801,0.6784423926134082
3,0.025507938378172338,0.46904768465109287,0.7757401793415382,0.6848655158570855
4,0.017182208499730855,0.41858868450175124,0.8048220879335798,0.6874749096748294
5,0.013018355140176418,0.380152240940836,0.8550329554316333,0.6942994781212365
6,0.011377018241506722,0.3479084584810209,0.9387489839000766,0.699919710959454
7,0.011472903607305785,0.318732453152442,1.0732397301965935,0.7049377759935769
8,0.010298322550491058,0.2926575770006986,1.1872211541355375,0.7061421116017663
9,0.009425081698323894,0.26921006093816685,1.309830823552694,0.7109594540345243
10,0.008638350822631698,0.2481656192999348,1.4556990630943247,0.7175832998795665
11,0.007841392257697017,0.22939296942761633,1.6083637400877198,0.7278201525491771
12,0.006981669197012235,0.21307429068150452,1.7337462920351454,0.7334403853873946
13,0.006164412240061336,0.1990064763457349,1.819041464023747,0.7346447209955841
14,0.0050781783034587885,0.18791717140667508,1.8870243827386817,0.7364512244078684
15,0.0039843743155818625,0.17976950429769828,1.9383690120026376,0.7378562826174228
16,0.0029852756994339334,0.1741964069180387,1.9756704052966945,0.737254114813328
17,0.0021505371110384103,0.17055441776946526,2.0011942523012634,0.7382577278201525
18,0.0015444670303231714,0.1682061113225671,2.0177791277615724,0.7384584504215175
19,0.0011349995942347296,0.16667972102967804,2.028859810794953,0.7382577278201525
20,0.0008660811350258622,0.1656525190495103,2.036374524850335,0.7386591730228824
21,0.0006877567105837639,0.1649332337851254,2.041493058690476,0.7396627860297069
22,0.0005680284692084934,0.16440150809385498,2.045233027438217,0.7394620634283421
23,0.0004884025876932495,0.16398209689171042,2.048117625986105,0.7396627860297069
24,0.0004355312591709251,0.16362306516002295,2.0505773236420692,0.7404656764351666
25,0.0003984677261777874,0.16330774951782462,2.0527650022283614,0.7408671216378965
26,0.0003691303868563623,0.16302336301823084,2.054802027872935,0.7410678442392613
27,0.00034126773409144786,0.16277015946345538,2.056690310615581,0.741670012043356
28,0.0003132543210324813,0.16255013165386337,2.0583477396469947,0.7412685668406263
29,0.00028414150146304325,0.16236045729921192,2.0598758871224097,0.741670012043356
30,0.00025087491273055915,0.16220524286886712,2.0612482025675205,0.7414692894419912
