iter,delta,mean_entropy,mean_mc_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.08371638040785678,0.6096202497617099,0.7834468566452347,0.7612229151925345,0.7872340425531915
2,0.037070531553863764,0.5067979644977553,0.5779942173126367,0.6589646646268074,0.7737856282617422
3,0.01936731467665245,0.4568387247391749,0.47165563705026187,0.6332331333511046,0.7625451625853071
4,0.011418649696457218,0.4330292850756498,0.4227975708845085,0.6338381250527693,0.7565234845443597
5,0.008841984891334125,0.41807092263918694,0.3978952659238293,0.6383954831433147,0.7555198715375351
6,0.007323879645598004,0.4086878849041135,0.38512251083652677,0.643087099736751,0.755921316740265
7,0.006785427562529124,0.401201164206889,0.37390887804262807,0.6459730530575015,0.7585307105580088
8,0.006043440653266158,0.3988483751257864,0.3706541203668618,0.6514460710957212,0.7573263749498194
9,0.00587319576084795,0.3965368602724017,0.36843448642660004,0.6543330104366122,0.7573263749498194
10,0.005546257474114927,0.3945192844225625,0.3631843072217624,0.6561283541615477,0.7567242071457246
11,0.006171810621911752,0.3929819002506887,0.36779682217630066,0.6597844229787814,0.7561220393416299
12,0.005753313349069452,0.3905995224350466,0.361174262156751,0.6599906208137281,0.7569249297470895
13,0.005913558687930328,0.38959612597886667,0.35948661196896925,0.6608368418480173,0.7537133681252509
14,0.005886206225380304,0.38943391537765326,0.35718507978220176,0.6608942658800984,0.7555198715375351
15,0.005889565123094035,0.39020267636746936,0.3600853561936378,0.6630322179151406,0.7543155359293456
16,0.005813583896850459,0.38919689624787557,0.3576506888843857,0.6640379925326326,0.755921316740265
17,0.005889627919906595,0.387388560930641,0.3555273712073364,0.663650812031101,0.7563227619429947
18,0.005625776543640945,0.3885154152352378,0.3572473140551556,0.6659244880591413,0.7569249297470895
19,0.005500522852571948,0.38690390118724544,0.3575406848091394,0.6673226130170403,0.7579285427539141
20,0.006058045537260212,0.3873854166902806,0.35477722227673353,0.6652309590204141,0.7543155359293456
21,0.005835476776338318,0.3868357480046599,0.3540407319744867,0.6664012437002877,0.758329987956644
22,0.005513674981261963,0.38574251194172005,0.3537050373912198,0.6651652645331697,0.7577278201525491
23,0.005865936388567244,0.38718233375052297,0.35645161086540605,0.6644734709001925,0.7561220393416299
24,0.005686119155379011,0.38594975148647237,0.3557015773053403,0.6671385868551537,0.7577278201525491
25,0.005738747767455898,0.38740363594491645,0.3579424829077288,0.6659856635658045,0.7593336009634685
26,0.005682952084949764,0.38810840336199054,0.354345393189785,0.6646878264341881,0.758329987956644
27,0.0058234548026111456,0.38711246960489465,0.3582700978398391,0.6649588766899303,0.7585307105580088
28,0.006003354273980994,0.38766779938426554,0.3562997983745297,0.6659381506078349,0.758329987956644
29,0.005951879506727383,0.3871516995879175,0.35810888043974104,0.6657809984448201,0.7563227619429947
30,0.00578808810455424,0.3866289641917864,0.3564916478607717,0.6660371535192117,0.7567242071457246
