split,model,n_patients,multiclass_logloss,accuracy,balanced_accuracy,macro_f1,aggregation
test,Categorical EM-MMIL,12,1.0165389607534836,0.5,0.39999999999999997,0.4791666666666667,mean_prob
test,Categorical EM-MMIL,12,1.023454392160143,0.5,0.39999999999999997,0.4791666666666667,q90_prob
test,Categorical EM-MMIL,12,1.054349044676287,0.5,0.39999999999999997,0.4791666666666667,q99_prob
test,Categorical EM-MMIL,12,1.0710058562655822,0.5,0.39999999999999997,0.4791666666666667,median_prob
test,Categorical MCEM-MMIL,12,1.0158202967312415,0.5,0.39999999999999997,0.4791666666666667,mean_prob
test,Categorical MCEM-MMIL,12,1.0258101973936273,0.5,0.39999999999999997,0.4791666666666667,q90_prob
test,Categorical MCEM-MMIL,12,1.0584938047280505,0.5,0.39999999999999997,0.4791666666666667,q99_prob
test,Categorical MCEM-MMIL,12,1.074674138119811,0.5,0.39999999999999997,0.4791666666666667,median_prob
test,Naive inherited-label classifier,12,0.9173858258281893,0.5833333333333334,0.4666666666666666,0.6190476190476191,mean_prob
test,Naive inherited-label classifier,12,0.9193141071139023,0.5833333333333334,0.4666666666666666,0.6190476190476191,median_prob
test,Naive inherited-label classifier,12,0.949281465070085,0.5833333333333334,0.4666666666666666,0.6190476190476191,q90_prob
test,Naive inherited-label classifier,12,0.9755619265306317,0.5,0.39999999999999997,0.47619047619047616,q99_prob
train,Categorical EM-MMIL,32,0.7491374398694681,0.78125,0.65,0.667095667095667,mean_prob
train,Categorical EM-MMIL,32,0.7631937570729075,0.78125,0.65,0.6616161616161617,q90_prob
train,Categorical EM-MMIL,32,0.7958690286606014,0.78125,0.65,0.667095667095667,median_prob
train,Categorical EM-MMIL,32,0.8198638530831706,0.6875,0.5666666666666667,0.5780476833108412,q99_prob
train,Categorical MCEM-MMIL,32,0.7492479673745851,0.75,0.6222222222222222,0.6409356725146199,mean_prob
train,Categorical MCEM-MMIL,32,0.7654425990472961,0.78125,0.65,0.6616161616161617,q90_prob
train,Categorical MCEM-MMIL,32,0.7973551910101837,0.75,0.6222222222222222,0.6409356725146199,median_prob
train,Categorical MCEM-MMIL,32,0.8136450662805188,0.71875,0.5944444444444444,0.6131354026090868,q99_prob
train,Naive inherited-label classifier,32,0.6396918568738388,0.8125,0.6777777777777777,0.6866804692891649,median_prob
train,Naive inherited-label classifier,32,0.651101764485561,0.84375,0.7055555555555556,0.7107843137254902,mean_prob
train,Naive inherited-label classifier,32,0.7055115288595376,0.875,0.7333333333333334,0.7341414141414142,q90_prob
train,Naive inherited-label classifier,32,0.7887160687442587,0.8125,0.6777777777777777,0.6866804692891649,q99_prob
