iter,delta,mean_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.0836109378160559,0.6099983260432831,0.7615627067879903,0.786029706945002
2,0.037654274808513424,0.5045203640963547,0.6569988696506488,0.7721798474508229
3,0.018529448084987424,0.4553684210548428,0.634200137868216,0.762745885186672
4,0.010253301495435007,0.43008523894577694,0.6336014318396702,0.7603372139702931
5,0.006261099640399539,0.4160666115930248,0.6380936122106086,0.7585307105580088
6,0.004678913454820272,0.4071546646042052,0.6432577477530044,0.7577278201525491
7,0.0037625003006666537,0.40153574209907006,0.6476606649452576,0.7579285427539141
8,0.0031052813432655064,0.39822330880965934,0.651572569362286,0.7589321557607387
9,0.0029498101613450174,0.39558029604607287,0.6545002806556978,0.7593336009634685
10,0.0029813966353899562,0.39304515393857414,0.6559720258275135,0.7585307105580088
11,0.002695476506330442,0.3917844044986314,0.6583046783599451,0.7591328783621035
12,0.002537804427438918,0.390717212270625,0.6606097554696565,0.7595343235648334
13,0.002668356110584446,0.3897052767318146,0.6611128693140763,0.7589321557607387
14,0.0026374465831617627,0.3891606564527876,0.6623662311745755,0.7591328783621035
15,0.0026584571339229347,0.38831616226865145,0.6624383729241432,0.7591328783621035
16,0.0026880272765456292,0.3880589723158347,0.663112378924458,0.7605379365716579
17,0.002626605696262597,0.38758573819063885,0.6631617495466042,0.7597350461661984
18,0.002582639826323711,0.38786759288854683,0.6637218903595425,0.7589321557607387
19,0.002354746782160109,0.38741471255139864,0.6639059191124999,0.7577278201525491
20,0.0023404939788947217,0.38747998992023963,0.6645405408097661,0.7573263749498194
21,0.002172832812293696,0.38728125261934643,0.6643119559083517,0.758329987956644
22,0.002289930435513872,0.38722670869017,0.6646823680831236,0.7571256523484544
23,0.0023663019356124173,0.38706948954755194,0.6643615015748937,0.7573263749498194
24,0.002158457204766865,0.3871628283679846,0.6649624437166525,0.758129265355279
25,0.002375487107939549,0.3867298630813253,0.6654390527206768,0.7565234845443597
26,0.0020980182999297695,0.38666744309539386,0.6650888329053741,0.7577278201525491
27,0.0024727782560133218,0.38652461600544996,0.6655323774344856,0.7571256523484544
28,0.0024549258996813803,0.38678206108098645,0.6657738724971807,0.7575270975511843
29,0.0026193954600077433,0.38669238399640954,0.66517979924446,0.7571256523484544
30,0.0025442310106698683,0.3868272446642816,0.6656792499346105,0.7585307105580088
