iter,delta,mean_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.09546258793607004,0.5736655786076544,0.7235716830000984,0.7701726214371738
2,0.04739145463549946,0.41690726230931585,0.5831859464158224,0.7757928542753915
3,0.025340414309676595,0.33082605102334683,0.5550786637608607,0.7802087515054195
4,0.015018354361352033,0.28141134422192143,0.5695900150925418,0.7850260939381775
5,0.009364921013794752,0.251541889420649,0.5974147555339294,0.7870333199518266
6,0.006077701843106533,0.23298549665979695,0.6262931165143503,0.7880369329586512
7,0.004066736408148979,0.22130121146090045,0.6513014873236852,0.7890405459654757
8,0.002797709539760958,0.21383211632110644,0.6710193949587059,0.790646326776395
9,0.0019932384975055338,0.20894831055091606,0.6858077679580694,0.7918506623845845
10,0.0014754859771325484,0.20565785018385177,0.6966887156137762,0.7926535527900441
11,0.0011286401694346332,0.20338093414823377,0.7046691137261971,0.7932557205941388
12,0.0008875774374984055,0.2017625527825867,0.7105730238715418,0.7932557205941388
13,0.0007102388112429557,0.20057510248891688,0.715012833817672,0.7934564431955038
14,0.0005748704459331009,0.19969040209995856,0.7183881812759604,0.7936571657968687
15,0.00046948086294970603,0.1990115508921489,0.7210109755661774,0.7936571657968687
16,0.00038621897579951895,0.19847556053401935,0.7230926896913761,0.7938578883982337
17,0.00031981462344705345,0.1980505010799956,0.7247505686573128,0.7942593336009635
18,0.00026617200497360926,0.1977101371850516,0.7260865554193011,0.7946607788036933
19,0.00022376078907118528,0.19744068362790268,0.7271521533249905,0.7948615014050582
20,0.00018991512613449432,0.19722232838921924,0.7280258065975642,0.7948615014050582
21,0.0001629262310435744,0.19704282710290352,0.7287487468387972,0.7948615014050582
22,0.00014197690195453646,0.19689403342105666,0.7293471042023689,0.7948615014050582
23,0.0001250185460001429,0.19676256698056466,0.7298783007332661,0.7946607788036933
24,0.00011168400348655378,0.1966525168239403,0.7303298941356516,0.7944600562023284
25,0.00010124691935899152,0.19655853473440993,0.7307225066598038,0.7944600562023284
26,9.336288403352973e-05,0.19647749227790348,0.7310671800756121,0.7940586109995985
