iter,delta,mean_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.09417496154578237,0.5869740078361834,0.7472393736017351,0.7529104777197912
2,0.04741440281210508,0.4386118337939107,0.623787151334046,0.7585307105580088
3,0.02560876092744697,0.3549040000206583,0.6052419404566216,0.7611401043757527
4,0.015665709113384944,0.30389331791359037,0.6257105757735804,0.7653552790044159
5,0.01042267476693983,0.27052220096664303,0.6612129127531564,0.7687675632276194
6,0.007384538386342666,0.24766767742037799,0.7020016212067344,0.7713769570453634
7,0.005622499748115638,0.23157473392956648,0.7449848593528571,0.7749899638699318
8,0.004477494480161355,0.22041095897704574,0.787546312906265,0.7782015254917704
9,0.0035199640243364235,0.21258869007113282,0.825573591889025,0.7800080289040546
10,0.002775057574993751,0.20688631473911498,0.8588028678360555,0.7816138097149739
11,0.002196738412605082,0.20270971971533938,0.884806756405701,0.7828181453231634
12,0.0016195127857993085,0.19989821371608718,0.9024992022451948,0.7838217583299879
13,0.0012113119124141833,0.19796551371117915,0.9150474225168413,0.7846246487354476
14,0.000967685285659021,0.19653703201693512,0.9241614952635684,0.7852268165395424
15,0.0008068138150088699,0.19541474805567827,0.9311369926474673,0.7868325973504616
16,0.0007089704805065738,0.19445975190989123,0.9371956260290334,0.7862304295463669
17,0.0006394580276096655,0.19362155898551847,0.9425953632370598,0.7862304295463669
18,0.0005792636430622298,0.1928943156068797,0.9473425091362311,0.7864311521477318
19,0.0005204267526662155,0.19223942703178892,0.9515021487118448,0.7864311521477318
20,0.0004800639499217373,0.1916510633707855,0.9551028406557382,0.7866318747490968
21,0.00045420061322386495,0.19110784222200877,0.9584387198123074,0.7870333199518266
22,0.00040732818023647325,0.1906352227212605,0.9613708681017327,0.7866318747490968
23,0.00037935145738890187,0.1902061645354895,0.9641238095357159,0.7866318747490968
24,0.0003461925337001012,0.18982599666026187,0.9665872974991209,0.7868325973504616
25,0.00032294056907994443,0.18948908531624079,0.9687819040343276,0.7868325973504616
26,0.00029748653752914936,0.18919937819321545,0.9705531098113759,0.7868325973504616
27,0.0002734699530504139,0.18893196398055648,0.9720769993981951,0.7866318747490968
28,0.0002554723281003075,0.18868745617850488,0.9734056501802402,0.7872340425531915
29,0.00023813032454644104,0.18845879209456678,0.9746128411353606,0.7872340425531915
30,0.00022359168270014466,0.18825213873059027,0.9756700285829248,0.7872340425531915
