split,model,n_patients,multiclass_logloss,accuracy,balanced_accuracy,macro_f1,aggregation
test,Categorical EM-MMIL,12,0.9631789568883503,0.6666666666666666,0.5333333333333333,0.7166666666666666,mean_prob
test,Categorical EM-MMIL,12,1.0881066027054034,0.5833333333333334,0.4666666666666666,0.6071428571428572,q99_prob
test,Categorical EM-MMIL,12,1.1293674376956204,0.6666666666666666,0.5333333333333333,0.7166666666666666,q90_prob
test,Categorical EM-MMIL,12,1.2589529098649694,0.6666666666666666,0.5333333333333333,0.7166666666666666,median_prob
test,Categorical MCEM-MMIL,12,0.9789616441358967,0.6666666666666666,0.5333333333333333,0.7166666666666666,mean_prob
test,Categorical MCEM-MMIL,12,1.09817097126672,0.6666666666666666,0.5333333333333333,0.7166666666666666,q90_prob
test,Categorical MCEM-MMIL,12,1.1075034256620864,0.5833333333333334,0.4666666666666666,0.6071428571428572,q99_prob
test,Categorical MCEM-MMIL,12,1.1799528321421262,0.6666666666666666,0.5333333333333333,0.7166666666666666,median_prob
test,Naive inherited-label classifier,12,0.7761887000256958,0.75,0.6,0.8181818181818181,median_prob
test,Naive inherited-label classifier,12,0.8229626703731583,0.75,0.6,0.8181818181818181,mean_prob
test,Naive inherited-label classifier,12,0.9115579634743988,0.75,0.6,0.8181818181818181,q90_prob
test,Naive inherited-label classifier,12,1.0152854300446899,0.5833333333333334,0.4666666666666666,0.6190476190476191,q99_prob
train,Categorical EM-MMIL,32,0.5806435800846819,0.84375,0.7444444444444445,0.7744489099987821,mean_prob
train,Categorical EM-MMIL,32,0.705648024930342,0.875,0.7722222222222221,0.7990620490620491,median_prob
train,Categorical EM-MMIL,32,0.7817957236686798,0.84375,0.7444444444444445,0.7744489099987821,q90_prob
train,Categorical EM-MMIL,32,0.9225508694495979,0.75,0.5833333333333334,0.8144963144963145,q99_prob
train,Categorical MCEM-MMIL,32,0.5896726941601046,0.84375,0.7444444444444445,0.7744489099987821,mean_prob
train,Categorical MCEM-MMIL,32,0.6659354967727782,0.875,0.7722222222222221,0.7990620490620491,median_prob
train,Categorical MCEM-MMIL,32,0.7640924942822678,0.84375,0.7444444444444445,0.7744489099987821,q90_prob
train,Categorical MCEM-MMIL,32,0.9242271645922157,0.75,0.5833333333333334,0.8144963144963145,q99_prob
train,Naive inherited-label classifier,32,0.5512525039516274,0.875,0.7722222222222221,0.7990620490620491,median_prob
train,Naive inherited-label classifier,32,0.6019966219119488,0.84375,0.7444444444444445,0.7744489099987821,mean_prob
train,Naive inherited-label classifier,32,0.719752303868219,0.84375,0.7444444444444445,0.7744489099987821,q90_prob
train,Naive inherited-label classifier,32,0.8617260717074109,0.75,0.6222222222222222,0.6409356725146199,q99_prob
