experiment_id,task_type,categorical_scheme,feature_method,n_components,model_backend,glmnet_alpha,seed,rho,label_strength,mcem_samples,model,aggregation,n_patients,n_early,n_advanced,auroc,multiclass_logloss,accuracy,balanced_accuracy,macro_f1,metric_name,metric_value
EXP069_categorical_three_stage_NMFk50_glmnet_ridge_seed2026,categorical,three_stage,NMF,50,glmnet,0,2026,,0.7,30,Categorical EM-MMIL,mean_prob,12,,,,0.9631789568883503,0.6666666666666666,0.5333333333333333,0.7166666666666666,accuracy,0.6666666666666666
EXP069_categorical_three_stage_NMFk50_glmnet_ridge_seed2026,categorical,three_stage,NMF,50,glmnet,0,2026,,0.7,30,Categorical MCEM-MMIL,mean_prob,12,,,,0.9789616441358967,0.6666666666666666,0.5333333333333333,0.7166666666666666,accuracy,0.6666666666666666
EXP069_categorical_three_stage_NMFk50_glmnet_ridge_seed2026,categorical,three_stage,NMF,50,glmnet,0,2026,,0.7,30,Naive inherited-label classifier,median_prob,12,,,,0.7761887000256958,0.75,0.6,0.8181818181818181,accuracy,0.75
