split,model,n_patients,logloss_mean_prob,logloss_median_prob,logloss_q90_prob,logloss_q99_prob
test,Deterministic EM-MMIL,11,1.1626341550984867,1.595110158870824,0.651167262552276,0.4007700972069726
test,MCEM-MMIL,11,1.1286611224280723,1.5508996912832655,0.6006404964010735,0.35369589700377957
test,Naive inherited-label classifier,11,0.4280202240231473,0.37814886056716884,0.5161982917338166,0.8337290366833123
train,Deterministic EM-MMIL,33,0.9582453703842706,1.139020585314592,0.5545028867488944,0.5069276518795285
train,MCEM-MMIL,33,0.9608108815808422,1.17500317506545,0.5521680722301924,0.4707237371063422
train,Naive inherited-label classifier,33,0.33600637284373,0.2946689323413458,0.4970355370784984,0.7514273621869679
