iter,delta,mean_q_advanced,train_logloss_inherited
1,0.035424471828012505,0.3000000000000001,0.9912818153916328
2,0.022096453389906765,0.3000000000000001,0.9884013963230749
3,0.016414898066310895,0.3000000000000001,1.0030673156151646
4,0.013116030976269474,0.3,1.0206207124108746
5,0.011075980125502462,0.3000000000000001,1.0413763265760103
6,0.0098354742378488,0.3,1.0613065567911535
7,0.008419976009142925,0.3000000000000001,1.0800398603662642
8,0.007817517743181875,0.3,1.099566449588072
9,0.006896511181638587,0.3000000000000001,1.1179090845107613
10,0.006702273994900471,0.3000000000000001,1.1354668834478616
11,0.006644957266034776,0.3,1.1516046862568887
12,0.006058467263652401,0.3000000000000001,1.1653067296170787
13,0.0060573835204159035,0.3000000000000001,1.1816166112105932
14,0.006082823072803916,0.3,1.1955807178448887
15,0.005972482637156836,0.3000000000000001,1.2057526273086463
16,0.006436189027403984,0.3000000000000001,1.219079657434551
17,0.007485298147433869,0.3000000000000001,1.2306973750444343
18,0.007222269630517554,0.29999999999999993,1.242607424807726
19,0.007635752164169215,0.3000000000000001,1.2509660358357142
20,0.009617628106406803,0.3000000000000001,1.2621766901992535
21,0.00826968753760938,0.2944329425641689,1.2796851651688477
22,0.005769417220981135,0.2892555573476051,1.305105134785464
23,0.0037999707483947444,0.28689469584864163,1.3268237825342957
24,0.0036055217463869063,0.2859456397855284,1.3402004815153086
25,0.0034057531421271665,0.2854727616355114,1.3520621669540136
26,0.003257694772728048,0.28532897206100943,1.362170314462802
27,0.0030622567416102474,0.285222746810895,1.3701271200549654
28,0.0033200519805985447,0.2850318496969516,1.376787258318952
29,0.0027141114752316903,0.2849532350597796,1.3867280452924262
30,0.0026885646599231617,0.28488121254620025,1.394079182715239
