iter,delta,mean_q_advanced,train_logloss_inherited
1,0.03757572197377924,0.3000000000000001,1.040871809567049
2,0.026943315434400428,0.3000000000000001,1.0403595737926281
3,0.020653258488046805,0.3000000000000001,1.0602087189742195
4,0.016814468556208547,0.3,1.0837946347251393
5,0.01456081825340703,0.3000000000000001,1.1085384482751255
6,0.013563572860680231,0.3000000000000001,1.1329574029953426
7,0.013047726514219472,0.3,1.1571197461568332
8,0.011978971613645327,0.3000000000000001,1.1825006128848976
9,0.012073729806297057,0.3000000000000001,1.2095357397178745
10,0.012336406803395785,0.2999245242229239,1.238265451137733
11,0.010588975301999669,0.29677158759423655,1.2672839738239978
12,0.007710489496060541,0.29042330394968136,1.3065281287374773
13,0.006439172718240013,0.28724595562763905,1.346696169119247
14,0.005403666715305021,0.2851791034804257,1.3731464402309097
15,0.005353590639985306,0.28445690465832607,1.3962788174621128
16,0.0054310634408655115,0.2844092235848368,1.4128763239610702
17,0.005446940790069207,0.284618521006128,1.4280093785388706
18,0.004523863697891484,0.2843596951500503,1.4389061857394747
19,0.00449548644013397,0.28408077701132817,1.4519356363248714
20,0.00406391562241297,0.2838886744914956,1.462120896808879
21,0.004258690580437057,0.28386802355820395,1.4729478876103113
22,0.004201563030418206,0.28413383133606757,1.485751489035947
23,0.004187122901721046,0.28420709347494344,1.4962607696661194
24,0.0044519437727067,0.28443457393177396,1.5117387559344102
25,0.0043408935752841295,0.2848667352407443,1.527904540861426
26,0.004500257626865089,0.2850830668384526,1.544681024924049
27,0.004321299413376994,0.2854413851742226,1.5636400933357377
28,0.004809011153282181,0.28574779043793513,1.5799717477698079
29,0.004866180246866146,0.285901243746427,1.598369977859238
30,0.004261105979689857,0.285183157171955,1.6159643112035238
