split,model,n_patients,logloss_mean_prob,logloss_median_prob,logloss_q90_prob,logloss_q99_prob
test,Deterministic EM-MMIL,11,1.2597602874534621,1.8570346596377656,0.7721284746624822,0.5578050118926732
test,MCEM-MMIL,11,1.2404436017835552,1.8475343059098974,0.7513527911288058,0.5527785035074789
test,Naive inherited-label classifier,11,0.4849524458441564,0.44964250326782973,0.6185649485508639,0.8643775731897264
train,Deterministic EM-MMIL,33,1.1205365463099677,1.6106659716911815,0.6919602273468323,0.40263083941270145
train,MCEM-MMIL,33,1.1026846286663388,1.5512648287924933,0.6471350618604085,0.3661279455579422
train,Naive inherited-label classifier,33,0.4462360686402547,0.4190909028160025,0.5864671852857237,0.789161540775443
