iter,delta,mean_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.08184938818933371,0.6290246146439807,0.8130574432922149,0.7141710156563629
2,0.045091030488245136,0.49728744352496873,0.7101230952020976,0.7201926936973103
3,0.02718220435281601,0.4130021505607277,0.698105753433563,0.7250100361300682
4,0.019099492514291765,0.35636746773322536,0.7371878942028536,0.7298273785628262
5,0.014366110055008917,0.31727712677857656,0.8063686244864798,0.7316338819751104
6,0.010590713330533942,0.29008646705170393,0.8762733851447901,0.7320353271778403
7,0.007835722042185713,0.2708269214683826,0.9324288393761402,0.7364512244078684
8,0.0059319408313285174,0.2567727382860368,0.9795326225920604,0.7374548374146929
9,0.004628900351975231,0.2461701766371756,1.020370063865475,0.7386591730228824
10,0.0037486534307510076,0.23788413429297287,1.0549426907867754,0.7392613408269771
11,0.003350142475598953,0.2308905617776379,1.0866535863168536,0.7396627860297069
12,0.003157840999940303,0.22491013379333785,1.1181116387892005,0.7396627860297069
13,0.003293473209915209,0.21935680870456117,1.1510435968708628,0.741870734644721
14,0.003140887280606515,0.2143818290967316,1.1827134559740504,0.7432757928542754
15,0.002691036182155591,0.2102675740374489,1.2083044159303742,0.7430750702529105
16,0.0021356717290485975,0.20699899618534134,1.2278447410741375,0.7430750702529105
17,0.0016560204552675975,0.20442236423973667,1.2434999658277894,0.744078683259735
18,0.0012931842003389366,0.2023840588294359,1.2555970341322888,0.7452830188679245
19,0.0010267547246082063,0.2007594486254916,1.2651153443511773,0.7438779606583701
20,0.0008316948385854369,0.1994523003660041,1.272805995673204,0.7442794058611
21,0.0006880014221136134,0.19838865535693964,1.2789827874945645,0.7444801284624649
22,0.0005803505404771222,0.19751348369940697,1.2840806899953745,0.7450822962665596
23,0.0004979149778059493,0.196784417921669,1.2883396183043239,0.7442794058611
24,0.00043632653789617363,0.19616788740351482,1.2919670771680676,0.7444801284624649
25,0.0003922867304936057,0.19563857105620222,1.2950876036244647,0.7442794058611
26,0.0003653234837363621,0.19517373883027941,1.2978962356131813,0.7436772380570053
27,0.00035351003025270645,0.19475947235375196,1.3005000026991869,0.744078683259735
28,0.00034397790127407477,0.19438876843432004,1.3029391246634983,0.7438779606583701
29,0.0003186615041312289,0.1940665842829719,1.305115478556991,0.7436772380570053
30,0.0002914253258268638,0.1937933865146075,1.3069639727198188,0.7436772380570053
