split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
test,Categorical EM-MMIL,I,B lymphocytes,I,43,0.6952393932261347,0.9922081738375276
test,Categorical EM-MMIL,I,T lymphocytes,I,248,0.6602496441906874,0.9775774575167444
test,Categorical EM-MMIL,I,Myeloid cells,I,168,0.5350774925077525,0.9555009349474658
test,Categorical EM-MMIL,I,Endothelial cells,I,29,0.4946176539896512,0.9989090810193031
test,Categorical EM-MMIL,I,NK cells,I,81,0.4565020203734,0.8520836470662744
test,Categorical EM-MMIL,I,MAST cells,I,35,0.38170380849794827,0.8251531312550202
test,Categorical EM-MMIL,I,Undetermined,I,2,0.2735666552976115,0.3111921894638184
test,Categorical EM-MMIL,I,Fibroblasts,I,31,0.027510999026875066,0.0005918202573135
test,Categorical EM-MMIL,I,Epithelial cells,I,109,0.016470222964686115,0.00010723963992640003
test,Categorical EM-MMIL,I,Fibroblasts,II_III,31,0.8553240506338521,0.999999999998
test,Categorical EM-MMIL,I,Epithelial cells,II_III,109,0.24329440454197673,0.9923946849994214
test,Categorical EM-MMIL,I,NK cells,II_III,81,0.17333559934747794,0.4594166997449846
test,Categorical EM-MMIL,I,T lymphocytes,II_III,248,0.16652613755272883,0.5365991321327515
test,Categorical EM-MMIL,I,Myeloid cells,II_III,168,0.164094274285003,0.45021454008546896
test,Categorical EM-MMIL,I,MAST cells,II_III,35,0.09036887509070686,0.23180260507917735
test,Categorical EM-MMIL,I,B lymphocytes,II_III,43,0.020997298951865317,0.03765572625261533
test,Categorical EM-MMIL,I,Undetermined,II_III,2,0.0025923298060547503,0.00406500141525415
test,Categorical EM-MMIL,I,Endothelial cells,II_III,29,0.0010463444873906288,0.00318708678220036
test,Categorical EM-MMIL,I,Epithelial cells,IV,109,0.7402353724933373,0.999999999998
test,Categorical EM-MMIL,I,Undetermined,IV,2,0.7238410148963338,0.7629392206717401
test,Categorical EM-MMIL,I,MAST cells,IV,35,0.5279273164113449,0.9815231814139905
test,Categorical EM-MMIL,I,Endothelial cells,IV,29,0.5043360015229581,0.9973235663272993
test,Categorical EM-MMIL,I,NK cells,IV,81,0.370162380279122,0.8721154718958377
test,Categorical EM-MMIL,I,Myeloid cells,IV,168,0.3008282332072444,0.9909692481548195
test,Categorical EM-MMIL,I,B lymphocytes,IV,43,0.2837633078219999,0.8565082172577309
test,Categorical EM-MMIL,I,T lymphocytes,IV,248,0.17322421825658366,0.6390938348030069
test,Categorical EM-MMIL,I,Fibroblasts,IV,31,0.11716495033927285,0.6657351731209539
test,Categorical EM-MMIL,II_III,Endothelial cells,I,1,0.982440209222995,0.982440209222995
test,Categorical EM-MMIL,II_III,Myeloid cells,I,53,0.6610134519759115,0.980299474750652
test,Categorical EM-MMIL,II_III,T lymphocytes,I,138,0.6087282267518769,0.9633972446457996
test,Categorical EM-MMIL,II_III,B lymphocytes,I,40,0.5844400280767522,0.9562305108058958
test,Categorical EM-MMIL,II_III,MAST cells,I,3,0.4990934046327508,0.8097250654656366
test,Categorical EM-MMIL,II_III,NK cells,I,5,0.23560336982650787,0.4842852517191021
test,Categorical EM-MMIL,II_III,Undetermined,I,1,0.0837521360140427,0.0837521360140427
test,Categorical EM-MMIL,II_III,Epithelial cells,I,10,0.00018352081458264255,0.0001865269889178533
test,Categorical EM-MMIL,II_III,NK cells,II_III,5,0.20839437389719304,0.3729430195912525
test,Categorical EM-MMIL,II_III,Epithelial cells,II_III,10,0.19628289249152084,0.5803409951321292
test,Categorical EM-MMIL,II_III,T lymphocytes,II_III,138,0.08915641909479119,0.3159353047564751
test,Categorical EM-MMIL,II_III,MAST cells,II_III,3,0.07747300100253372,0.11565742507914732
test,Categorical EM-MMIL,II_III,Myeloid cells,II_III,53,0.06569872685083702,0.17223729073524727
test,Categorical EM-MMIL,II_III,B lymphocytes,II_III,40,0.009595511295464054,0.005588324592578423
test,Categorical EM-MMIL,II_III,Undetermined,II_III,1,0.0006553581441682,0.0006553581441682
test,Categorical EM-MMIL,II_III,Endothelial cells,II_III,1,5.668947328292014e-06,5.668947328292014e-06
test,Categorical EM-MMIL,II_III,Undetermined,IV,1,0.915592505841789,0.915592505841789
test,Categorical EM-MMIL,II_III,Epithelial cells,IV,10,0.8035335866938965,0.9908750204669406
test,Categorical EM-MMIL,II_III,NK cells,IV,5,0.556002256276299,0.9562058372850076
test,Categorical EM-MMIL,II_III,MAST cells,IV,3,0.4234335943647154,0.7923880981742469
test,Categorical EM-MMIL,II_III,B lymphocytes,IV,40,0.40596446062778363,0.9940855737366756
test,Categorical EM-MMIL,II_III,T lymphocytes,IV,138,0.3021153541533319,0.8909759585275165
test,Categorical EM-MMIL,II_III,Myeloid cells,IV,53,0.27328782117325134,0.9750640888524731
test,Categorical EM-MMIL,II_III,Endothelial cells,IV,1,0.0175541218296766,0.0175541218296766
test,Categorical EM-MMIL,IV,T lymphocytes,I,344,0.2739947835748866,0.7442144524626677
test,Categorical EM-MMIL,IV,B lymphocytes,I,195,0.2476286966951332,0.7818740957281789
test,Categorical EM-MMIL,IV,NK cells,I,34,0.20314868297124739,0.7207411080111975
test,Categorical EM-MMIL,IV,Fibroblasts,I,6,0.17166401767703385,0.5149085549879595
test,Categorical EM-MMIL,IV,Myeloid cells,I,160,0.04535038973266952,0.10655772669189512
test,Categorical EM-MMIL,IV,Oligodendrocytes,I,6,0.0132729624307895,0.038840738232468044
test,Categorical EM-MMIL,IV,MAST cells,I,1,0.006451396109402,0.006451396109402
test,Categorical EM-MMIL,IV,Epithelial cells,I,267,0.0015423631629652172,4.2643374915003025e-10
test,Categorical EM-MMIL,IV,Undetermined,I,8,0.0011826111480003516,0.00286268863395605
test,Categorical EM-MMIL,IV,Oligodendrocytes,II_III,6,0.622302230138492,0.9771306302077192
test,Categorical EM-MMIL,IV,NK cells,II_III,34,0.06205391307900211,0.20613469626424724
test,Categorical EM-MMIL,IV,T lymphocytes,II_III,344,0.0055400018973559804,0.0074794460213975095
test,Categorical EM-MMIL,IV,Myeloid cells,II_III,160,0.004574058317555749,0.006043281516793357
test,Categorical EM-MMIL,IV,MAST cells,II_III,1,0.0014775750186821,0.0014775750186821
test,Categorical EM-MMIL,IV,B lymphocytes,II_III,195,0.0013996827196196525,0.00212898217682304
test,Categorical EM-MMIL,IV,Fibroblasts,II_III,6,0.0001978916109524393,0.000593464529068946
test,Categorical EM-MMIL,IV,Epithelial cells,II_III,267,5.021213969329024e-05,3.6195004611316624e-08
test,Categorical EM-MMIL,IV,Undetermined,II_III,8,3.7491230947756935e-05,8.11675134774137e-05
test,Categorical EM-MMIL,IV,Undetermined,IV,8,0.9987798976210518,0.9999029683608306
test,Categorical EM-MMIL,IV,Epithelial cells,IV,267,0.9984074246973413,0.999999999998
test,Categorical EM-MMIL,IV,MAST cells,IV,1,0.992071028871916,0.992071028871916
test,Categorical EM-MMIL,IV,Myeloid cells,IV,160,0.9500755519497748,0.9999999424472356
test,Categorical EM-MMIL,IV,Fibroblasts,IV,6,0.8281380907120136,0.9999999756171349
test,Categorical EM-MMIL,IV,B lymphocytes,IV,195,0.7509716205852471,0.9996584615774035
test,Categorical EM-MMIL,IV,NK cells,IV,34,0.7347974039497505,0.9996583081053108
test,Categorical EM-MMIL,IV,T lymphocytes,IV,344,0.7204652145277574,0.9993124661630752
test,Categorical EM-MMIL,IV,Oligodendrocytes,IV,6,0.36442480743071853,0.9998173553253902
test,Categorical MCEM-MMIL,I,B lymphocytes,I,43,0.6885478135198498,0.9918839550000934
test,Categorical MCEM-MMIL,I,T lymphocytes,I,248,0.6590949032449571,0.9746300731140168
test,Categorical MCEM-MMIL,I,Myeloid cells,I,168,0.5187318771180383,0.9414193948584059
test,Categorical MCEM-MMIL,I,Endothelial cells,I,29,0.494032250203929,0.9985681368656606
test,Categorical MCEM-MMIL,I,NK cells,I,81,0.4585794385875642,0.8490758867586332
test,Categorical MCEM-MMIL,I,MAST cells,I,35,0.3839542513123879,0.8199304086230464
test,Categorical MCEM-MMIL,I,Undetermined,I,2,0.2792603356910969,0.30838487987707464
test,Categorical MCEM-MMIL,I,Fibroblasts,I,31,0.026752953201314593,0.0006591966147326
test,Categorical MCEM-MMIL,I,Epithelial cells,I,109,0.017280370878167334,0.00013962263526542016
test,Categorical MCEM-MMIL,I,Fibroblasts,II_III,31,0.8570619685361042,0.999999999998
