iter,delta,mean_entropy,mean_mc_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.09427083805787177,0.5842644875949549,0.7834468566452347,0.7313843625715277,0.790646326776395
2,0.043490334760113,0.4554979080164672,0.5496207619061841,0.614553086546188,0.7808109193095143
3,0.021035652584808124,0.3937284889182949,0.4206330305413928,0.5916597102086213,0.7778000802890406
4,0.011498921216110495,0.36313357751408476,0.3604496070127089,0.5960115066509385,0.7778000802890406
5,0.008153010564338726,0.34429912268220775,0.3323575789860757,0.6042667294446243,0.7769971898835809
6,0.006469606000728652,0.3332823793518283,0.31398093272315775,0.6112081245837079,0.776796467282216
7,0.005332811020800755,0.3245117815851844,0.2999666250292625,0.6164901695908219,0.7763950220794862
8,0.005160834669726308,0.32046874452040086,0.29513987844293027,0.6228330674519794,0.776796467282216
9,0.004315662040274936,0.3176887255715971,0.29239800188284853,0.6258130976312216,0.776796467282216
10,0.004332116370381719,0.3157812823132874,0.28940442421745116,0.6240641996984146,0.776796467282216
11,0.004636838233074245,0.3151265885337595,0.29162956982509664,0.6290598673210996,0.7757928542753915
12,0.004414584947865209,0.31219983619272507,0.28543645677044616,0.6307193483685851,0.7759935768767563
13,0.004217644967827316,0.3126714958768643,0.28301262799237714,0.6332080116240472,0.7747892412685669
14,0.004280391505013338,0.31137291153184105,0.2844726818908728,0.6356682091330985,0.7771979124849459
15,0.004221791439920743,0.3115519284818475,0.2847565355017427,0.636220804871086,0.7755921316740265
16,0.004312897803662333,0.31043218250911525,0.2827920040403707,0.6365772077548312,0.7749899638699318
17,0.00425685768976167,0.309212595041254,0.2822824816842693,0.6381561575535211,0.7753914090726616
18,0.004222937000639962,0.3091699439985609,0.28148822707682153,0.6396024853221557,0.7763950220794862
19,0.004333295715260815,0.310093164651943,0.2825853720347484,0.6397064294485679,0.7725812926535528
20,0.004253099935330165,0.30838175986817534,0.28058654804172645,0.6409838029440884,0.7747892412685669
21,0.004390793431238456,0.30765767530439203,0.27817270542083516,0.6403108371407213,0.7749899638699318
22,0.004248533257998598,0.3076050893107031,0.2790392315931474,0.6404900541389132,0.7761942994781212
23,0.004041667574080831,0.30734293953744657,0.27971517501555493,0.6406159573936777,0.7753914090726616
24,0.004209543720304406,0.30699404714354167,0.27784192428775795,0.6426590768113718,0.776595744680851
25,0.00432054782743544,0.30888276762693606,0.2828162969175959,0.6402422122116543,0.776796467282216
26,0.004511429347316768,0.30824759482424696,0.2815391842657214,0.6435635164644271,0.7753914090726616
27,0.004101526517025492,0.3077808081831134,0.27895121497651026,0.6418647254117443,0.7759935768767563
28,0.004378392636084837,0.30777319870256675,0.2805657155046162,0.6413374893857328,0.7755921316740265
29,0.004179911436466407,0.30702371487887486,0.279794324556429,0.640802313522195,0.776595744680851
30,0.00460639461672619,0.30899874654546716,0.2807369457147653,0.6411976789549053,0.7753914090726616
