split,model,n_patients,multiclass_logloss,accuracy,balanced_accuracy,macro_f1,aggregation
test,Categorical EM-MMIL,12,1.0375949459024016,0.5833333333333334,0.4666666666666666,0.6068376068376069,mean_prob
test,Categorical EM-MMIL,12,1.0508420081267011,0.4166666666666667,0.3333333333333333,0.625,q99_prob
test,Categorical EM-MMIL,12,1.0681535465798373,0.5,0.39999999999999997,0.48214285714285715,q90_prob
test,Categorical EM-MMIL,12,1.1144409447793608,0.5833333333333334,0.4666666666666666,0.6068376068376069,median_prob
test,Categorical MCEM-MMIL,12,1.0248748507456036,0.5833333333333334,0.4666666666666666,0.6068376068376069,mean_prob
test,Categorical MCEM-MMIL,12,1.029125872654594,0.4166666666666667,0.3333333333333333,0.625,q99_prob
test,Categorical MCEM-MMIL,12,1.0496144246509889,0.5,0.39999999999999997,0.48214285714285715,q90_prob
test,Categorical MCEM-MMIL,12,1.1079809806653602,0.5833333333333334,0.4666666666666666,0.6068376068376069,median_prob
test,Naive inherited-label classifier,12,0.914437207732005,0.6666666666666666,0.5333333333333333,0.7166666666666666,mean_prob
test,Naive inherited-label classifier,12,0.9157871993688625,0.6666666666666666,0.5333333333333333,0.7166666666666666,median_prob
test,Naive inherited-label classifier,12,0.9569922878543591,0.5833333333333334,0.4666666666666666,0.6068376068376069,q90_prob
test,Naive inherited-label classifier,12,1.015304145797966,0.4166666666666667,0.3333333333333333,0.625,q99_prob
train,Categorical EM-MMIL,32,0.6482948928003036,0.8125,0.6777777777777777,0.6830065359477123,median_prob
train,Categorical EM-MMIL,32,0.6521857503813935,0.8125,0.6777777777777777,0.6830065359477123,mean_prob
train,Categorical EM-MMIL,32,0.7246284922418029,0.71875,0.5555555555555555,0.769041769041769,q90_prob
train,Categorical EM-MMIL,32,0.8324771927346271,0.75,0.5833333333333334,0.8079710144927535,q99_prob
train,Categorical MCEM-MMIL,32,0.6517770915650921,0.8125,0.6777777777777777,0.6830065359477123,mean_prob
train,Categorical MCEM-MMIL,32,0.6522927276218629,0.78125,0.65,0.6576949620427882,median_prob
train,Categorical MCEM-MMIL,32,0.72367391075784,0.75,0.6222222222222222,0.6353496353496354,q90_prob
train,Categorical MCEM-MMIL,32,0.8303916622097314,0.75,0.5833333333333334,0.8144963144963145,q99_prob
train,Naive inherited-label classifier,32,0.5709243772477627,0.84375,0.7055555555555556,0.7074747474747475,median_prob
train,Naive inherited-label classifier,32,0.6046583752712561,0.875,0.7722222222222221,0.7990620490620491,mean_prob
train,Naive inherited-label classifier,32,0.6928871494074349,0.84375,0.7444444444444445,0.7744489099987821,q90_prob
train,Naive inherited-label classifier,32,0.814033429206431,0.8125,0.6777777777777777,0.6866804692891649,q99_prob
