iter,delta,mean_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.08781865807458374,0.6012929864952189,0.7566593896541848,0.7589321557607387
2,0.040071574164415535,0.4853461971116819,0.6514329872902663,0.7474909674829385
3,0.019308825809837483,0.4301208710989494,0.6314575352121493,0.744078683259735
4,0.01085464599386639,0.401200410787317,0.6349085745751565,0.7444801284624649
5,0.006690703152945209,0.38456471904581696,0.6427388713301448,0.744078683259735
6,0.004695067288838044,0.37411884043854005,0.6494197444056425,0.7424729024488157
7,0.003686653200470969,0.36760540265455377,0.6552378205307987,0.7444801284624649
8,0.002859233258915766,0.3635198172765812,0.6596776256781378,0.7432757928542754
9,0.0029311609822379914,0.36057785191163605,0.6635672902838847,0.7414692894419912
10,0.0026582939224929617,0.35802745751293974,0.6655023614171547,0.741670012043356
11,0.002431640061266137,0.35650440852170584,0.6675341630948183,0.7432757928542754
12,0.002447871385324757,0.35520940217856184,0.6695759484724657,0.741670012043356
13,0.002319708296688765,0.35449322797874006,0.6702663578331464,0.7432757928542754
14,0.002479227004625935,0.3543969837358257,0.6719641160355476,0.7414692894419912
15,0.0025454104461619946,0.35398626065271,0.6719391669793165,0.7432757928542754
16,0.0023707429822358295,0.35344770873190196,0.6728929181874547,0.7422721798474509
17,0.00243189390864602,0.35338994398535545,0.6729879098243143,0.7428743476515456
18,0.0024396619917285605,0.35305309350484443,0.6727591348300387,0.7422721798474509
19,0.002356630809758278,0.35293994552517427,0.6730668579882236,0.7432757928542754
20,0.002368003601271649,0.352902861221564,0.6730515502003082,0.7430750702529105
21,0.0021173118398067196,0.3530267695195604,0.6730396482025688,0.7420714572460859
22,0.0023072102738603117,0.3526259269247366,0.67335480911115,0.7432757928542754
23,0.002297791690726077,0.35316812540356934,0.673648537894433,0.7428743476515456
24,0.002567688140223777,0.3528137614177703,0.6737850159180861,0.744078683259735
25,0.0024269137537039774,0.35260528480429215,0.6742075490805306,0.7430750702529105
26,0.0023913917946018397,0.35236571725756133,0.6738285908830063,0.7424729024488157
27,0.0024787130565567554,0.3522542780602723,0.6743332640564648,0.7430750702529105
28,0.0023132632910528974,0.3526257456010681,0.6744008021395433,0.7434765154556403
29,0.002481028362890146,0.3525593493403415,0.6736418221216866,0.741670012043356
30,0.002245126670927538,0.3527285835334983,0.6737261723872224,0.7420714572460859
