split,model,n_patients,multiclass_logloss,accuracy,balanced_accuracy,macro_f1,aggregation
test,Categorical EM-MMIL,12,0.9544025729410605,0.75,0.6,0.8181818181818181,mean_prob
test,Categorical EM-MMIL,12,0.9778742749485102,0.6666666666666666,0.5333333333333333,0.7166666666666666,median_prob
test,Categorical EM-MMIL,12,1.0074475278681365,0.75,0.6,0.8290598290598291,q90_prob
test,Categorical EM-MMIL,12,1.0522908275346883,0.4166666666666667,0.3333333333333333,0.5882352941176471,q99_prob
test,Categorical MCEM-MMIL,12,0.9626429626616176,0.75,0.6,0.8181818181818181,mean_prob
test,Categorical MCEM-MMIL,12,0.979615736565333,0.6666666666666666,0.5333333333333333,0.7166666666666666,median_prob
test,Categorical MCEM-MMIL,12,0.9968578910191744,0.75,0.6,0.8290598290598291,q90_prob
test,Categorical MCEM-MMIL,12,1.0511772669075434,0.4166666666666667,0.3333333333333333,0.5882352941176471,q99_prob
test,Naive inherited-label classifier,12,0.8647094461673411,0.6666666666666666,0.5333333333333333,0.7166666666666666,median_prob
test,Naive inherited-label classifier,12,0.8760261213449155,0.75,0.6,0.8181818181818181,mean_prob
test,Naive inherited-label classifier,12,0.9418790391933743,0.75,0.6,0.8290598290598291,q90_prob
test,Naive inherited-label classifier,12,0.9986442761655979,0.5,0.39999999999999997,0.47619047619047616,q99_prob
train,Categorical EM-MMIL,32,0.6779136038162183,0.75,0.5833333333333334,0.8079710144927535,median_prob
train,Categorical EM-MMIL,32,0.705747200253798,0.75,0.5833333333333334,0.8079710144927535,mean_prob
train,Categorical EM-MMIL,32,0.7841677779226455,0.71875,0.5555555555555555,0.7846153846153847,q90_prob
train,Categorical EM-MMIL,32,0.909937203772492,0.5625,0.4166666666666667,0.540909090909091,q99_prob
train,Categorical MCEM-MMIL,32,0.677024119776952,0.75,0.5833333333333334,0.8079710144927535,median_prob
train,Categorical MCEM-MMIL,32,0.7027323741286556,0.75,0.5833333333333334,0.8079710144927535,mean_prob
train,Categorical MCEM-MMIL,32,0.7802371941445501,0.71875,0.5555555555555555,0.7756892230576442,q90_prob
train,Categorical MCEM-MMIL,32,0.8987743401684196,0.5625,0.4166666666666667,0.540909090909091,q99_prob
train,Naive inherited-label classifier,32,0.5993077567153089,0.8125,0.6777777777777777,0.6866804692891649,median_prob
train,Naive inherited-label classifier,32,0.645907612863324,0.8125,0.6777777777777777,0.6866804692891649,mean_prob
train,Naive inherited-label classifier,32,0.734847968014029,0.8125,0.6777777777777777,0.6866804692891649,q90_prob
train,Naive inherited-label classifier,32,0.8507715228987179,0.6875,0.5666666666666667,0.5833333333333334,q99_prob
