iter,delta,mean_q_advanced,train_logloss_inherited
1,0.03872610700427185,0.3,1.0111600410705446
2,0.02705982694306835,0.3,1.0101500830418015
3,0.021538744633240646,0.3,1.0274112873733618
4,0.01908732490826932,0.3000000000000001,1.050818890408185
5,0.01819631869806053,0.3,1.0783532662257462
6,0.01641489042901177,0.3,1.110315064415021
7,0.016070302537123927,0.3000000000000001,1.1460019797056813
8,0.01539877537907436,0.3000000000000001,1.180756856227698
9,0.014180101853226343,0.3000000000000001,1.2202800867714576
10,0.013427536268224424,0.3000000000000001,1.2603562346856714
11,0.01272973660589383,0.3000000000000001,1.3015801249421433
12,0.01185076873700879,0.2995722031949819,1.3425252992634138
13,0.010592983253887458,0.29835540211754225,1.3860593527098934
14,0.009983232480749876,0.2970239541159273,1.4347193999107946
15,0.00879719613120896,0.29512648515606377,1.4803508868252782
16,0.007242411886321458,0.2928042716680135,1.5287718307814462
17,0.006273702947605603,0.29104798186811975,1.5792336758244108
18,0.005293911997451765,0.2893519624918204,1.6274003416198835
19,0.0044044909828934884,0.2878258927246006,1.6706134436567772
20,0.004113517859586001,0.28696792512375624,1.7104434389942544
21,0.0035235878882287574,0.28635611190637156,1.7425113985066782
22,0.0032642089908208813,0.2859280625416713,1.7706097118909867
23,0.002969570114418394,0.28542860727751024,1.7973714208049225
24,0.0026012351027623983,0.28508974716445107,1.8137094475925664
25,0.002364605615495451,0.2847678398150131,1.8294638863756558
26,0.0024196846574905694,0.28453530929368076,1.848491720143503
27,0.002299819165605905,0.2843656208051511,1.8623161663388068
28,0.002098094494646195,0.2842345780521052,1.8734633808188796
29,0.002361021494053239,0.28423401684509014,1.8874160798627029
30,0.0019706188240210887,0.28418962376450807,1.900279073256955
