split,model,n_patients,logloss_mean_prob,logloss_median_prob,logloss_q90_prob,logloss_q99_prob
test,Deterministic EM-MMIL,11,1.2303049599370404,1.7165530282645471,0.8046060315064846,0.28394281799997323
test,MCEM-MMIL,11,1.2136953521939988,1.7335463096866432,0.7703733462917786,0.24789244752361694
test,Naive inherited-label classifier,11,0.4726304033926475,0.432730314800672,0.6227386883024292,0.8331990426455825
train,Deterministic EM-MMIL,33,1.0794513257771756,1.77847398871519,0.6922658366624718,0.26027422460593647
train,MCEM-MMIL,33,1.0756157717803658,1.772285334327895,0.692513228699177,0.2520893657722642
train,Naive inherited-label classifier,33,0.36488548228417456,0.3245821196025738,0.521114928194906,0.7031598598912335
