iter,delta,mean_q_advanced,mean_q_mc_advanced,train_logloss_inherited
1,0.046583546685289,0.3000000000000001,0.299194847020934,1.1049765965731093
2,0.0418936848334165,0.3,0.2955763948091314,1.1232616489352991
3,0.03660611256955265,0.2999254693897104,0.2993842947807142,1.167433716242834
4,0.03064529775905182,0.2989007463633436,0.3005778156673297,1.2553041121802435
5,0.024317928387959858,0.29689337857016757,0.29798238135834043,1.3854575619111535
6,0.019373006544490878,0.29479857096834516,0.29602159704461495,1.5490532067427778
7,0.01462532040057019,0.29304839986674297,0.2947238798901203,1.7168261005030585
8,0.010605355607210702,0.29148920147295293,0.29383347541915317,1.8687486673416653
9,0.00850217754393293,0.289291029486708,0.29074547693473524,2.038348024105335
10,0.007258726446993758,0.28745637737109764,0.28860471724921855,2.204274156070157
11,0.0059528034941123045,0.28686735395914675,0.2884152694894383,2.3793822095096253
12,0.006567983686014494,0.28635445900351675,0.2877995642701525,2.5843590739399454
13,0.004884289824266509,0.2859244957337509,0.28712702472293267,2.713159984650933
14,0.00521459949611197,0.2848920709503442,0.2853556881689874,2.875958443256823
15,0.0038385788067766802,0.2841028080528755,0.28415269489438294,3.006710796527794
16,0.003437857150983603,0.28456897554530597,0.28509993369328407,3.102917120888475
17,0.0026882721272434816,0.2842086963206289,0.2844368665340532,3.225491068879595
18,0.002090079893208649,0.2841775998423475,0.28419058444633893,3.2962064852658344
19,0.0019144935928192674,0.28428031579556823,0.28444633892204224,3.3230425376293105
20,0.0019068685540407058,0.28351619553106616,0.2833949038552619,3.399238217646739
21,0.002445378118925297,0.2835370736452052,0.283442265795207,3.4883319404939552
22,0.0017783072091271193,0.2840880791739783,0.28437055981813014,3.5426668404471884
23,0.001624878217558041,0.284048150252422,0.28418111205834995,3.5387862719838172
24,0.0011742845407003146,0.2843256742102188,0.28474945533769064,3.5677908587398774
25,0.001103485218706855,0.28419605404334347,0.2844842284739983,3.5734083931727634
26,0.001616369798075959,0.2839954622636651,0.28416216728237187,3.592496747113869
27,0.0016728113042613233,0.28398769752507674,0.2841811120583499,3.6097606832174125
28,0.0015174489982061833,0.28384386036534087,0.2840674434024818,3.657989389499648
29,0.0011226252834537983,0.2835491249267319,0.283518044899119,3.6891907431321282
30,0.0013999665930795385,0.28304161794818994,0.28270341953206407,3.763512046016352
