iter,delta,mean_q_advanced,train_logloss_inherited
1,0.045583920328363836,0.3,1.1035976177209574
2,0.041809294400280424,0.3000000000000001,1.11347550541545
3,0.03657653093224135,0.29992009261945257,1.1640811771349033
4,0.03066995773809842,0.2988708894601236,1.254765300973148
5,0.024830908514111863,0.2968783179975424,1.387355562744443
6,0.01923898091033495,0.2948305994039212,1.5474966797666676
7,0.014565652120162366,0.2928704257294137,1.7135414605234116
8,0.011039634210418328,0.29097200661612577,1.880667284011524
9,0.008484946897264482,0.28914192330710053,2.046633572258305
10,0.006786084409538339,0.28757999043556726,2.2110893636774906
11,0.006010339592446403,0.28641380190197346,2.3975002721485414
12,0.006109314950646207,0.2856119129263109,2.588455817598073
13,0.005190864984080317,0.2850633730694099,2.74306049542618
14,0.004362052095800659,0.2846564123226213,2.879982337704322
15,0.003651203629862342,0.28433414219882464,3.0017174365684895
16,0.003058758811432347,0.28409047054856434,3.108657973076794
17,0.0025879319959885736,0.2839226151762928,3.201057375035569
18,0.0022290772747117797,0.2837997599356649,3.2801666605236828
19,0.0019636620108525763,0.2837058976393682,3.3475073799167108
20,0.001768106953091382,0.2836389839442045,3.405265662738512
21,0.0016244933482994302,0.28358851779939837,3.4550851479861895
22,0.0015135067460463293,0.283549929177014,3.4987261506874408
23,0.0014284134642215858,0.28352078706803224,3.537759137437051
24,0.001365454057925873,0.2834939301530479,3.5731697999716974
25,0.001314190204251323,0.2834657844041807,3.605664030224617
26,0.001272926904940226,0.2834333367282236,3.636351906758681
27,0.001249290819385567,0.28339846476506303,3.665343724944
28,0.0012293404521365626,0.28334897392308733,3.693005950115157
29,0.0012098560219822281,0.28327638974769875,3.7192177184314676
30,0.0011961807551028776,0.283184312291443,3.7439768959795856
