iter,delta,mean_entropy,mean_mc_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.08083574849728344,0.6315369841358434,0.7834468566452347,0.8068790291505238,0.7177840224809313
2,0.03861992418213236,0.5282520903038974,0.596154279969966,0.7188834530997397,0.7083500602167804
3,0.020364283731338848,0.4758656935959795,0.49420986898543207,0.7063682624477752,0.7011240465676435
4,0.012543956983035679,0.44496472450424956,0.44220935103276615,0.7128049195662959,0.7031312725812926
5,0.009441976948590301,0.4227904467764479,0.4116595452155392,0.7265298291482608,0.702328382175833
6,0.006871877390269494,0.41018619697262193,0.3925374437062588,0.7384654622344397,0.7005218787635488
7,0.006135136570072458,0.400184003878723,0.38053014238982036,0.7491482440674606,0.7019269369731032
8,0.005255645102061598,0.3935342503687036,0.3723826253929315,0.7582328836179683,0.7009233239662787
9,0.005429952242238679,0.38837819149045577,0.3648530216258693,0.7672041329061605,0.7025291047771979
10,0.00459938397407047,0.3864934782240451,0.3606750696545835,0.7703836063093628,0.7033319951826575
11,0.004371974688209143,0.3841614568284394,0.36108273881728925,0.7742415519603236,0.7011240465676435
12,0.00479298363688238,0.38012807667711224,0.3537795767810543,0.7793552958919993,0.7025291047771979
13,0.004619307162218951,0.37843709046473717,0.3504021600867528,0.785436069598633,0.7027298273785628
14,0.004277379672690825,0.3767315846129673,0.35008618859309026,0.7879146411315182,0.7019269369731032
15,0.004558083352030355,0.37633533423378557,0.35029175465321266,0.7892313334871025,0.7013247691690084
16,0.004428490365769299,0.37652784290226304,0.3504813767084471,0.7902090432285368,0.7015254917703734
17,0.004730189809474078,0.3739462670994158,0.3475763957707049,0.7933037528006353,0.7021276595744681
18,0.004477754257284275,0.37309054604977837,0.34700285710951606,0.7981347310933813,0.700120433560819
19,0.0047899866152322605,0.3717215062961336,0.34649399159831523,0.7998519004590001,0.7043356081894822
20,0.004162030911820186,0.37147483112098045,0.3448346477325996,0.7993786492565644,0.7035327177840225
21,0.004226725458821556,0.36998209529520093,0.34247887796997856,0.80056719012614,0.7029305499799278
22,0.0041040839752703225,0.3710454683743647,0.34297140450344055,0.7980533668295154,0.7005218787635488
23,0.004646687353039663,0.37163291496927814,0.3459241780976565,0.7977225596093669,0.7039341629867523
24,0.004664937782715497,0.3700279579830104,0.34365285822117186,0.8034164205257847,0.7047370533922119
25,0.0044477236486126625,0.3705933370565436,0.34539588586127196,0.802659033947202,0.7011240465676435
26,0.0043055984429691135,0.3690648359892606,0.3434439607443848,0.8034859523344586,0.7043356081894822
27,0.004490344469945476,0.36875543402881633,0.3424129124379524,0.8049599645548539,0.7013247691690084
28,0.0043828415475242405,0.37075688483441543,0.34289484842386964,0.8017323402721929,0.7037334403853874
29,0.004174418298707146,0.3714204019184026,0.34413685975403074,0.8021117063973915,0.702328382175833
30,0.004301906987010795,0.3709531870051882,0.34484170859188823,0.8022357289916283,0.7013247691690084
