split,model,n_patients,multiclass_logloss,accuracy,balanced_accuracy,macro_f1,aggregation
test,Categorical EM-MMIL,12,1.0664817312985446,0.5,0.39999999999999997,0.4791666666666667,q99_prob
test,Categorical EM-MMIL,12,1.075391807321016,0.5,0.39999999999999997,0.47619047619047616,q90_prob
test,Categorical EM-MMIL,12,1.115295578758473,0.5,0.39999999999999997,0.47619047619047616,mean_prob
test,Categorical EM-MMIL,12,1.2000036178470361,0.5,0.39999999999999997,0.47619047619047616,median_prob
test,Categorical MCEM-MMIL,12,1.0746949358857993,0.5,0.39999999999999997,0.4791666666666667,q99_prob
test,Categorical MCEM-MMIL,12,1.080060337740285,0.5,0.39999999999999997,0.47619047619047616,q90_prob
test,Categorical MCEM-MMIL,12,1.1172980987372683,0.5,0.39999999999999997,0.47619047619047616,mean_prob
test,Categorical MCEM-MMIL,12,1.1931982492846196,0.5,0.39999999999999997,0.47619047619047616,median_prob
test,Naive inherited-label classifier,12,0.9649619688186212,0.5,0.39999999999999997,0.47619047619047616,mean_prob
test,Naive inherited-label classifier,12,0.9650082472251706,0.6666666666666666,0.5333333333333333,0.7179487179487178,q90_prob
test,Naive inherited-label classifier,12,0.9943084450552716,0.5,0.39999999999999997,0.47619047619047616,median_prob
test,Naive inherited-label classifier,12,1.0203000324079394,0.5,0.39999999999999997,0.47619047619047616,q99_prob
train,Categorical EM-MMIL,32,0.7792744745006981,0.75,0.5833333333333334,0.8144963144963145,q90_prob
train,Categorical EM-MMIL,32,0.7967456533775488,0.75,0.5833333333333334,0.8144963144963145,mean_prob
train,Categorical EM-MMIL,32,0.8820145546075708,0.65625,0.5,0.6991869918699187,q99_prob
train,Categorical EM-MMIL,32,0.9227392634457408,0.71875,0.5555555555555555,0.7756892230576442,median_prob
train,Categorical MCEM-MMIL,32,0.780498067890728,0.75,0.5833333333333334,0.8144963144963145,q90_prob
train,Categorical MCEM-MMIL,32,0.7957606970129534,0.75,0.5833333333333334,0.8144963144963145,mean_prob
train,Categorical MCEM-MMIL,32,0.8840512103692184,0.65625,0.5,0.6991869918699187,q99_prob
train,Categorical MCEM-MMIL,32,0.9034772662582553,0.71875,0.5555555555555555,0.7756892230576442,median_prob
train,Naive inherited-label classifier,32,0.7275327003327345,0.75,0.5833333333333334,0.8144963144963145,mean_prob
train,Naive inherited-label classifier,32,0.7397406603141896,0.71875,0.5555555555555555,0.7756892230576442,median_prob
train,Naive inherited-label classifier,32,0.7592270531419854,0.78125,0.6111111111111112,0.8514492753623188,q90_prob
train,Naive inherited-label classifier,32,0.8392119946978884,0.78125,0.6111111111111112,0.85995085995086,q99_prob
