split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
test,Categorical MCEM-MMIL,I,Endothelial cells,II_III,29,0.24393447801082613,0.33408864322323906
test,Categorical MCEM-MMIL,I,NK cells,II_III,81,0.13467952451398452,0.2784697032430856
test,Categorical MCEM-MMIL,I,Myeloid cells,II_III,168,0.09335046404434313,0.2270196724984001
test,Categorical MCEM-MMIL,I,MAST cells,II_III,35,0.08732915562759146,0.24778275489807128
test,Categorical MCEM-MMIL,I,T lymphocytes,II_III,248,0.0696308679368002,0.22180981847087608
test,Categorical MCEM-MMIL,I,Epithelial cells,II_III,109,0.05822812140017911,0.21230262570196679
test,Categorical MCEM-MMIL,I,Undetermined,II_III,2,0.027379328841179,0.03721481078236756
test,Categorical MCEM-MMIL,I,B lymphocytes,II_III,43,0.01485964952734817,0.019595823280847878
test,Categorical MCEM-MMIL,I,Epithelial cells,IV,109,0.8815709976189007,0.9721222201184945
test,Categorical MCEM-MMIL,I,Undetermined,IV,2,0.5868511602352424,0.6651037804110929
test,Categorical MCEM-MMIL,I,NK cells,IV,81,0.5691047402499813,0.7715527422099143
test,Categorical MCEM-MMIL,I,MAST cells,IV,35,0.5633809004109454,0.7226245374020355
test,Categorical MCEM-MMIL,I,Endothelial cells,IV,29,0.5428296769380331,0.7037820167544788
test,Categorical MCEM-MMIL,I,T lymphocytes,IV,248,0.5148461957137593,0.6723881791652061
test,Categorical MCEM-MMIL,I,B lymphocytes,IV,43,0.4921961724659405,0.6158350442414923
test,Categorical MCEM-MMIL,I,Myeloid cells,IV,168,0.42041547883681235,0.906569856911366
test,Categorical MCEM-MMIL,I,Fibroblasts,IV,31,0.3174018727284583,0.4763978265642472
test,Categorical MCEM-MMIL,II_III,B lymphocytes,I,40,0.47285592712042507,0.5868120858463309
test,Categorical MCEM-MMIL,II_III,Myeloid cells,I,53,0.4605657461229197,0.8218492135715011
test,Categorical MCEM-MMIL,II_III,MAST cells,I,3,0.45979204823688286,0.6302928233404643
test,Categorical MCEM-MMIL,II_III,T lymphocytes,I,138,0.4586030713094054,0.6933815561794293
test,Categorical MCEM-MMIL,II_III,Endothelial cells,I,1,0.4187230107378511,0.4187230107378511
test,Categorical MCEM-MMIL,II_III,Undetermined,I,1,0.2727613018978502,0.2727613018978502
test,Categorical MCEM-MMIL,II_III,NK cells,I,5,0.2657284223201244,0.4025890473710295
test,Categorical MCEM-MMIL,II_III,Epithelial cells,I,10,0.07056078532025166,0.10496935076960925
test,Categorical MCEM-MMIL,II_III,Endothelial cells,II_III,1,0.2275006290152575,0.2275006290152575
test,Categorical MCEM-MMIL,II_III,Myeloid cells,II_III,53,0.11756316310815847,0.2521913275169191
test,Categorical MCEM-MMIL,II_III,NK cells,II_III,5,0.11526453168107582,0.17771404691123238
test,Categorical MCEM-MMIL,II_III,MAST cells,II_III,3,0.10873456643963876,0.2089546429681694
test,Categorical MCEM-MMIL,II_III,T lymphocytes,II_III,138,0.030439696580157594,0.06542886883306599
test,Categorical MCEM-MMIL,II_III,Epithelial cells,II_III,10,0.02517277245612004,0.03334560845326112
test,Categorical MCEM-MMIL,II_III,B lymphocytes,II_III,40,0.015620190806461454,0.028690918314310802
test,Categorical MCEM-MMIL,II_III,Undetermined,II_III,1,0.0141874135120348,0.0141874135120348
test,Categorical MCEM-MMIL,II_III,Epithelial cells,IV,10,0.9042664422236282,0.9655164453483636
test,Categorical MCEM-MMIL,II_III,Undetermined,IV,1,0.713051284590115,0.713051284590115
test,Categorical MCEM-MMIL,II_III,NK cells,IV,5,0.6190070459987996,0.794739895441903
test,Categorical MCEM-MMIL,II_III,B lymphocytes,IV,40,0.5115238820731134,0.6759025788719506
test,Categorical MCEM-MMIL,II_III,T lymphocytes,IV,138,0.5109572321104369,0.6728380378064108
test,Categorical MCEM-MMIL,II_III,MAST cells,IV,3,0.4314733853234784,0.6477537173299573
test,Categorical MCEM-MMIL,II_III,Myeloid cells,IV,53,0.4218710907689217,0.9043578201516913
test,Categorical MCEM-MMIL,II_III,Endothelial cells,IV,1,0.3537763602468913,0.3537763602468913
test,Categorical MCEM-MMIL,IV,T lymphocytes,I,344,0.43973451326332197,0.6187784237418528
test,Categorical MCEM-MMIL,IV,B lymphocytes,I,195,0.43850557295657727,0.5725761396997929
test,Categorical MCEM-MMIL,IV,Undetermined,I,8,0.42214967830158673,0.5086638184775771
test,Categorical MCEM-MMIL,IV,MAST cells,I,1,0.3800916245620679,0.3800916245620679
test,Categorical MCEM-MMIL,IV,NK cells,I,34,0.23612763732579664,0.33064994512511114
test,Categorical MCEM-MMIL,IV,Myeloid cells,I,160,0.12750252034602563,0.28921961436201676
test,Categorical MCEM-MMIL,IV,Fibroblasts,I,6,0.12577941630996148,0.1624610288132412
test,Categorical MCEM-MMIL,IV,Oligodendrocytes,I,6,0.11469078596689271,0.180892269548595
test,Categorical MCEM-MMIL,IV,Epithelial cells,I,267,0.05106796464243793,0.10361475789431057
test,Categorical MCEM-MMIL,IV,Oligodendrocytes,II_III,6,0.4266216643948157,0.5605816225568077
test,Categorical MCEM-MMIL,IV,Fibroblasts,II_III,6,0.27436873022237734,0.33408658203394515
test,Categorical MCEM-MMIL,IV,NK cells,II_III,34,0.07214738239726015,0.18933844273833922
test,Categorical MCEM-MMIL,IV,Undetermined,II_III,8,0.03689677894529987,0.07705579783495102
test,Categorical MCEM-MMIL,IV,MAST cells,II_III,1,0.0350733564081798,0.0350733564081798
test,Categorical MCEM-MMIL,IV,Epithelial cells,II_III,267,0.024092422411376,0.02273283174222431
test,Categorical MCEM-MMIL,IV,T lymphocytes,II_III,344,0.023140107555258884,0.0461666168390752
test,Categorical MCEM-MMIL,IV,B lymphocytes,II_III,195,0.014367706395113098,0.015308207266383277
test,Categorical MCEM-MMIL,IV,Myeloid cells,II_III,160,0.012613318412901309,0.02318608864462691
test,Categorical MCEM-MMIL,IV,Epithelial cells,IV,267,0.9248396129461859,0.9722425598356994
test,Categorical MCEM-MMIL,IV,Myeloid cells,IV,160,0.859884161241073,0.9515873392664865
test,Categorical MCEM-MMIL,IV,NK cells,IV,34,0.6917249802769432,0.807966159190344
test,Categorical MCEM-MMIL,IV,Fibroblasts,IV,6,0.599851853467661,0.6494039927668761
test,Categorical MCEM-MMIL,IV,MAST cells,IV,1,0.5848350190297523,0.5848350190297523
test,Categorical MCEM-MMIL,IV,B lymphocytes,IV,195,0.5471267206483095,0.6815900216695542
test,Categorical MCEM-MMIL,IV,Undetermined,IV,8,0.5409535427531134,0.6374727373683126
test,Categorical MCEM-MMIL,IV,T lymphocytes,IV,344,0.537125379181419,0.6851673623763466
test,Categorical MCEM-MMIL,IV,Oligodendrocytes,IV,6,0.45868754963829156,0.6258734924129018
test,Naive inherited-label classifier,I,B lymphocytes,I,43,0.47181181418932616,0.5587100907659772
test,Naive inherited-label classifier,I,Myeloid cells,I,168,0.46953970495045383,0.7158489391066115
test,Naive inherited-label classifier,I,Undetermined,I,2,0.40156885428876454,0.4443644323039267
test,Naive inherited-label classifier,I,T lymphocytes,I,248,0.3950625522643242,0.5656488761396866
test,Naive inherited-label classifier,I,NK cells,I,81,0.3105842890888353,0.4526357189606344
test,Naive inherited-label classifier,I,MAST cells,I,35,0.2960821862830296,0.3723269224867137
test,Naive inherited-label classifier,I,Fibroblasts,I,31,0.2588342334261574,0.3602184301582212
test,Naive inherited-label classifier,I,Endothelial cells,I,29,0.2495945640306379,0.39831096881976386
test,Naive inherited-label classifier,I,Epithelial cells,I,109,0.18862602021522776,0.2780192760850382
test,Naive inherited-label classifier,I,Fibroblasts,II_III,31,0.4639983438674457,0.647534563709823
test,Naive inherited-label classifier,I,Endothelial cells,II_III,29,0.3064377598636355,0.35614228010816806
test,Naive inherited-label classifier,I,NK cells,II_III,81,0.21692613170036448,0.3104160864837208
test,Naive inherited-label classifier,I,Myeloid cells,II_III,168,0.17524032860269415,0.2767116529974328
test,Naive inherited-label classifier,I,MAST cells,II_III,35,0.1725931164258981,0.27589813840692823
test,Naive inherited-label classifier,I,T lymphocytes,II_III,248,0.16832400005965048,0.2968928128480912
test,Naive inherited-label classifier,I,Epithelial cells,II_III,109,0.16629436243340415,0.32494582354719653
test,Naive inherited-label classifier,I,Undetermined,II_III,2,0.12187794877468941,0.1316422336148799
test,Naive inherited-label classifier,I,B lymphocytes,II_III,43,0.08265398396988512,0.12246418483485351
test,Naive inherited-label classifier,I,Epithelial cells,IV,109,0.645079617351368,0.7735387952400594
test,Naive inherited-label classifier,I,MAST cells,IV,35,0.5313246972910722,0.6495474957372476
test,Naive inherited-label classifier,I,Undetermined,IV,2,0.47655319693654596,0.5291130597918987
test,Naive inherited-label classifier,I,NK cells,IV,81,0.47248957921080026,0.6281917235596118
test,Naive inherited-label classifier,I,B lymphocytes,IV,43,0.4455342018407887,0.5427919523061389
test,Naive inherited-label classifier,I,Endothelial cells,IV,29,0.44396767610572657,0.5621479442001568
test,Naive inherited-label classifier,I,T lymphocytes,IV,248,0.4366134476760252,0.5530093377646557
test,Naive inherited-label classifier,I,Myeloid cells,IV,168,0.355219966446852,0.7251307547889141
test,Naive inherited-label classifier,I,Fibroblasts,IV,31,0.27716742270639677,0.3895016937665767
test,Naive inherited-label classifier,II_III,Myeloid cells,I,53,0.44913041506136225,0.7229699948333209
test,Naive inherited-label classifier,II_III,B lymphocytes,I,40,0.44631388453499427,0.5527856878090603
test,Naive inherited-label classifier,II_III,T lymphocytes,I,138,0.435463937262885,0.6304517302551212
test,Naive inherited-label classifier,II_III,MAST cells,I,3,0.4100972680581978,0.5888660831555919
test,Naive inherited-label classifier,II_III,Endothelial cells,I,1,0.4091172814369201,0.4091172814369201
test,Naive inherited-label classifier,II_III,Undetermined,I,1,0.3135087466723565,0.3135087466723565
test,Naive inherited-label classifier,II_III,NK cells,I,5,0.2881662380026805,0.38712120898281327
test,Naive inherited-label classifier,II_III,Epithelial cells,I,10,0.2188905710744966,0.27865662343729286
test,Naive inherited-label classifier,II_III,Endothelial cells,II_III,1,0.2252761721611023,0.2252761721611023
test,Naive inherited-label classifier,II_III,Myeloid cells,II_III,53,0.19290781214749403,0.3016476213932038
test,Naive inherited-label classifier,II_III,NK cells,II_III,5,0.19091544937584698,0.24854860888830363
test,Naive inherited-label classifier,II_III,MAST cells,II_III,3,0.1786382818757747,0.23371990304648957
test,Naive inherited-label classifier,II_III,Epithelial cells,II_III,10,0.1738301291295602,0.22298223697797717
test,Naive inherited-label classifier,II_III,T lymphocytes,II_III,138,0.12132003827776922,0.19144797940985162
test,Naive inherited-label classifier,II_III,Undetermined,II_III,1,0.1050998039163663,0.1050998039163663
test,Naive inherited-label classifier,II_III,B lymphocytes,II_III,40,0.08075297417583369,0.11767947520999858
test,Naive inherited-label classifier,II_III,Epithelial cells,IV,10,0.6072792997959431,0.7023326501667951
test,Naive inherited-label classifier,II_III,Undetermined,IV,1,0.5813914494112771,0.5813914494112771
test,Naive inherited-label classifier,II_III,NK cells,IV,5,0.5209183126214725,0.6557509702348837
test,Naive inherited-label classifier,II_III,B lymphocytes,IV,40,0.4729331412891719,0.6080226133317592
test,Naive inherited-label classifier,II_III,T lymphocytes,IV,138,0.44321602445934577,0.5523812269208712
test,Naive inherited-label classifier,II_III,MAST cells,IV,3,0.41126445006602735,0.6053289680878972
test,Naive inherited-label classifier,II_III,Endothelial cells,IV,1,0.3656065464019775,0.3656065464019775
test,Naive inherited-label classifier,II_III,Myeloid cells,IV,53,0.3579617727911436,0.7368818652763754
test,Naive inherited-label classifier,IV,B lymphocytes,I,195,0.4255414695352533,0.5327856914356937
test,Naive inherited-label classifier,IV,T lymphocytes,I,344,0.4190186509588637,0.5726725567761091
test,Naive inherited-label classifier,IV,Undetermined,I,8,0.39535645942688885,0.45311723662356107
test,Naive inherited-label classifier,IV,MAST cells,I,1,0.3454818674105127,0.3454818674105127
test,Naive inherited-label classifier,IV,NK cells,I,34,0.27420862154712417,0.3505650698604148
test,Naive inherited-label classifier,IV,Fibroblasts,I,6,0.18728233662165986,0.24366648278657585
test,Naive inherited-label classifier,IV,Myeloid cells,I,160,0.18211637276565512,0.3172856330871581
test,Naive inherited-label classifier,IV,Epithelial cells,I,267,0.1620561460051511,0.21793407071305496
test,Naive inherited-label classifier,IV,Oligodendrocytes,I,6,0.1213576129090792,0.14483194723887569
