split,model,n_patients,logloss_mean_prob,logloss_median_prob,logloss_q90_prob,logloss_q99_prob
test,Deterministic EM-MMIL,11,1.436569113954208,3.499829516875763,1.2387938590968108,0.37923637996057774
test,MCEM-MMIL,11,1.430519748748995,3.498665020422728,1.2346962147113487,0.37678243461324556
test,Naive inherited-label classifier,11,0.5430521899021206,0.5591731490044859,0.6378137680374265,0.8515532764003062
train,Deterministic EM-MMIL,33,1.1218620570127322,3.195771240417623,0.75544906864034,0.47840526970105096
train,MCEM-MMIL,33,1.120921986590032,3.2175741274026954,0.7488293380929469,0.4863224814252981
train,Naive inherited-label classifier,33,0.5455711507857811,0.5512845369230895,0.632722572358673,0.869260525233287
