iter,delta,mean_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.07986487130725875,0.6529808441299385,0.853815068839778,0.6746286631874749
2,0.04335789911200968,0.5410413283478078,0.7778545688430633,0.6784423926134082
3,0.02551069634967048,0.46902963294611255,0.7757454900511275,0.6848655158570855
4,0.01718747531242504,0.41855314831378465,0.804860055592304,0.6874749096748294
5,0.013030109965370011,0.38008353979523857,0.855206168545022,0.6942994781212365
6,0.011424208791476667,0.347751699883389,0.9398295178914646,0.699919710959454
7,0.011617287430482463,0.31834296817200197,1.076113500298921,0.7049377759935769
8,0.010522877477177655,0.29181451459372015,1.1893417459012112,0.7079486150140506
9,0.009773244814677062,0.2675813550274212,1.3150659258136095,0.711762344439984
10,0.00915048810300155,0.24536194839876058,1.4683505051732348,0.7230028101164191
11,0.008525459594532147,0.22498585311893077,1.6309204766182193,0.7312324367723806
12,0.007801628289299201,0.20668054220452214,1.7660144041547419,0.7338418305901244
13,0.006963597773767438,0.19062291772661008,1.8639578468330629,0.7358490566037735
14,0.005991361032934659,0.1772771245729486,1.9495225304198194,0.7376555600160578
15,0.004949901389886495,0.16678848716624084,2.019931843865521,0.7404656764351666
16,0.003929804343520152,0.15884401843654763,2.078866280523757,0.7410678442392613
17,0.0030716448410768823,0.15282555605145234,2.12608715907585,0.7412685668406263
18,0.002441780292893933,0.14818342474142232,2.164917195358917,0.7420714572460859
19,0.0019840522241790248,0.14452945667933748,2.1952675689554324,0.7420714572460859
20,0.0016366374388845232,0.14162110651683574,2.2193825211929137,0.7428743476515456
21,0.0013508947643181147,0.13932103896209982,2.2385017352377288,0.7434765154556403
22,0.0011086393194710271,0.1375202784285983,2.254027954148538,0.7426736250501806
23,0.0009058890826435872,0.1361193403389081,2.2668314469129656,0.7420714572460859
24,0.0007467961622992517,0.13502254884489442,2.2771687080568905,0.7420714572460859
25,0.0006247882010635698,0.13416243452799337,2.285114689571475,0.741670012043356
26,0.0005351353405829033,0.13348175610113702,2.291384219517628,0.741870734644721
27,0.00047330607175888074,0.13294159443702216,2.296455906880977,0.7420714572460859
28,0.0004251808470259866,0.13252105160164193,2.3005818828923252,0.7414692894419912
29,0.0004009365199398189,0.13217860821287536,2.304060676334303,0.741670012043356
30,0.0003877755586470605,0.13189547166602855,2.3071805472899904,0.741870734644721
