iter,delta,mean_q_advanced,mean_q_mc_advanced,train_logloss_inherited
1,0.04147446212064445,0.3,0.299194847020934,1.0618524833740317
2,0.03595134512091913,0.3000000000000001,0.29547219854125223,1.0752497388025186
3,0.03381403290882707,0.3000000000000001,0.2988727858293076,1.1050885503085301
4,0.029070755086299856,0.3000000000000001,0.30011366865586814,1.160206935884197
5,0.025335463372155524,0.3000000000000001,0.2981813015061097,1.234306462525901
6,0.022985911110136287,0.3000000000000001,0.29973477313630764,1.3176428095781727
7,0.01827127927636176,0.29938197910646713,0.29910012314104384,1.4025240575164548
8,0.012590623124871947,0.2927147050991445,0.29970635597234063,1.4814864547348676
9,0.009537488447657207,0.28894913466490835,0.29301885005209816,1.5743903939885249
10,0.008235153323933738,0.2874139975614151,0.2887468030690537,1.6529114133719778
11,0.007060575820590522,0.2840632536166985,0.28790376053803163,1.706740683325699
12,0.006121538501457024,0.2808147027792128,0.2835559344510751,1.7772202796006764
13,0.004158235340929969,0.2785433513406352,0.28096997253007483,1.7990799617015496
14,0.004709931683071151,0.2754096677383983,0.2774178270341953,1.8492343711897798
15,0.0038760505718609998,0.27446509382309053,0.27578857630008524,1.8920988414342688
16,0.003792303004181063,0.2732186790316901,0.2740646016860851,1.92194582372692
17,0.0033823787436096527,0.27324632873809335,0.27426352183385433,1.9290432608281747
18,0.0033246672259323786,0.27313153882977514,0.274026712134129,1.9429122442922526
19,0.0031749946926538557,0.27204428333278696,0.27293738751539265,1.969612732980142
20,0.002760990011221249,0.27172793520762395,0.27219854125224974,1.9760661479197017
21,0.0028448961230475665,0.2709291786046593,0.2716112531969309,1.9911878945524348
22,0.0031773375573208892,0.2707655962376102,0.27073979350194183,2.0092639870108235
23,0.00293793451134595,0.27100540587709127,0.27073979350194183,2.004346205273655
24,0.0026773599789920275,0.2719881552931898,0.27207540020839255,2.0055122879939153
25,0.0023766403338199345,0.27211437722773507,0.2725111300558871,2.0073322453508204
26,0.0020845538208896287,0.27183054003145946,0.27202803826844746,2.009101346639709
27,0.002546799568388407,0.27167453977643313,0.27160178080894193,2.0341646999361225
28,0.002794636517230143,0.271215223266895,0.27131760916927156,2.05054667192336
29,0.0024719053317901287,0.27118126066833,0.27086293454579896,2.0676231035515076
30,0.002436947653425159,0.2710905950010231,0.2704082599223264,2.0824686910524344
