iter,delta,mean_entropy,mean_mc_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.08199031879610179,0.628500263773102,0.7834468566452347,0.8125094600144743,0.7141710156563629
2,0.044683775587414314,0.49742431331383274,0.5933649018832563,0.7102743210804154,0.7193898032918506
3,0.026629196740818463,0.4151177507709746,0.4644722245939327,0.6974336325946102,0.7238057005218788
4,0.01961639061587141,0.35739626278035785,0.3829410270795908,0.7349323660270513,0.7304295463669209
5,0.014239925137157893,0.3190818526613437,0.33385333514273796,0.8014895318594643,0.7314331593737455
6,0.011058139222462527,0.2913979163110124,0.2954421780972446,0.8743028425496101,0.7322360497792051
7,0.00825995770313504,0.27133016470038795,0.26863185753802193,0.9328611193884404,0.7364512244078684
8,0.00609332084519234,0.2576115072420916,0.25299863367575703,0.978593753272997,0.7374548374146929
9,0.004992525422185543,0.24727988894999758,0.24044834269494925,1.0175762952947032,0.7384584504215175
10,0.004434785463853424,0.23809164664550353,0.22730672130692928,1.0554924963934764,0.7382577278201525
11,0.003301099499204237,0.23144103369096,0.22125023440898417,1.0864680106319835,0.7392613408269771
12,0.0038902030747576394,0.22468985441401712,0.2139649956356375,1.121235292772701,0.7404656764351666
13,0.003386117086875803,0.2192046461421534,0.20827970003385066,1.1528414116954313,0.7404656764351666
14,0.0032230356267961484,0.21567851711023184,0.2043175144081062,1.176274228622352,0.7430750702529105
15,0.002588216320937039,0.21227188442035644,0.20330175089053507,1.1964327851118886,0.7436772380570053
16,0.0026662407603089025,0.2100742440076294,0.19792600746727074,1.212666675106439,0.7438779606583701
17,0.0021407354954131063,0.20948516005897366,0.19973301677988817,1.219724371977973,0.7436772380570053
18,0.0023724749476171886,0.20684170767080873,0.19456991136459514,1.2341238210413146,0.7438779606583701
19,0.001740770295664323,0.20423791989993104,0.1915901255643802,1.2482820910285566,0.7442794058611
20,0.0015337263877913863,0.202956198032252,0.18947884215754407,1.2557173172191645,0.7450822962665596
21,0.0012732926271565236,0.20136891509582414,0.18818519563244204,1.2649775806666401,0.7450822962665596
22,0.001641641984792644,0.20058282390023288,0.18751893328681513,1.2672716505076322,0.7442794058611
23,0.0015742337724235147,0.20025841401510944,0.186399798106887,1.269215510749432,0.7448815736651947
24,0.0012959821274500158,0.20052214818747693,0.1870221639871517,1.2679729924373737,0.7442794058611
25,0.0011532090040595848,0.20080923153266744,0.18841356904557682,1.266803066022064,0.7454837414692894
26,0.0014213193462549822,0.20058897157339184,0.18754540177897142,1.2682888409950153,0.7444801284624649
27,0.0015381927280888063,0.1993399133969178,0.1854937244359064,1.2725867341069095,0.7450822962665596
28,0.0015278160453952676,0.19845931552484714,0.18648579186742076,1.2781476490294126,0.7450822962665596
29,0.0013373762714037536,0.19793700937647116,0.18490390408688792,1.283007244757193,0.7446808510638298
30,0.0012409206044842656,0.19821850217556244,0.18608211745300438,1.2835012332897928,0.744078683259735
