split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
test,Categorical EM-MMIL,I,Undetermined,I,2,0.6486244307648943,0.7533614673099923
test,Categorical EM-MMIL,I,B lymphocytes,I,43,0.6431858075147313,0.9088864795693101
test,Categorical EM-MMIL,I,T lymphocytes,I,248,0.5819299679116332,0.9339112125692626
test,Categorical EM-MMIL,I,Myeloid cells,I,168,0.5216956593183605,0.9567724915832436
test,Categorical EM-MMIL,I,MAST cells,I,35,0.3868508358691966,0.5660413203471764
test,Categorical EM-MMIL,I,NK cells,I,81,0.37282193475498104,0.7546037945467801
test,Categorical EM-MMIL,I,Endothelial cells,I,29,0.1088285481169245,0.313175079789877
test,Categorical EM-MMIL,I,Fibroblasts,I,31,0.09845847245973637,0.2665974517542165
test,Categorical EM-MMIL,I,Epithelial cells,I,109,4.623659501770118e-06,1.113776240020396e-06
test,Categorical EM-MMIL,I,Fibroblasts,II_III,31,0.6051947122923435,0.9149232188799984
test,Categorical EM-MMIL,I,MAST cells,II_III,35,0.353143341031481,0.5903354859434542
test,Categorical EM-MMIL,I,T lymphocytes,II_III,248,0.11286713781242187,0.34203976141535636
test,Categorical EM-MMIL,I,Myeloid cells,II_III,168,0.08646624305065023,0.22487377290394608
test,Categorical EM-MMIL,I,NK cells,II_III,81,0.06396941807744731,0.195777908776274
test,Categorical EM-MMIL,I,B lymphocytes,II_III,43,0.02726045270776656,0.0818654389758785
test,Categorical EM-MMIL,I,Undetermined,II_III,2,0.025368337330367752,0.03494604844717355
test,Categorical EM-MMIL,I,Endothelial cells,II_III,29,0.009864382219152278,0.02136223620087448
test,Categorical EM-MMIL,I,Epithelial cells,II_III,109,2.1486221747433164e-05,3.526141228330268e-06
test,Categorical EM-MMIL,I,Epithelial cells,IV,109,0.9999738901187509,0.9999999999149027
test,Categorical EM-MMIL,I,Endothelial cells,IV,29,0.8813070696639232,0.9992425383931286
test,Categorical EM-MMIL,I,NK cells,IV,81,0.5632086471675716,0.9420787481136152
test,Categorical EM-MMIL,I,Myeloid cells,IV,168,0.3918380976309893,0.9931691699226067
test,Categorical EM-MMIL,I,B lymphocytes,IV,43,0.32955373977750213,0.7115132563188948
test,Categorical EM-MMIL,I,Undetermined,IV,2,0.32600723190473785,0.44032197956664165
test,Categorical EM-MMIL,I,T lymphocytes,IV,248,0.3052028942759449,0.8014391697344903
test,Categorical EM-MMIL,I,Fibroblasts,IV,31,0.29634681524792017,0.639060932820735
test,Categorical EM-MMIL,I,MAST cells,IV,35,0.2600058230993224,0.7459695807987176
test,Categorical EM-MMIL,II_III,Endothelial cells,I,1,0.8567429870699852,0.8567429870699852
test,Categorical EM-MMIL,II_III,T lymphocytes,I,138,0.6499757682475308,0.9359342238438143
test,Categorical EM-MMIL,II_III,Myeloid cells,I,53,0.6350375260343766,0.935124724596974
test,Categorical EM-MMIL,II_III,B lymphocytes,I,40,0.6208660280882432,0.9337340235391959
test,Categorical EM-MMIL,II_III,MAST cells,I,3,0.5587694220296636,0.8262029215751592
test,Categorical EM-MMIL,II_III,Undetermined,I,1,0.4208924437850853,0.4208924437850853
test,Categorical EM-MMIL,II_III,NK cells,I,5,0.3102899788371682,0.586017813218954
test,Categorical EM-MMIL,II_III,Epithelial cells,I,10,1.225504470702534e-06,1.2457426024309496e-06
test,Categorical EM-MMIL,II_III,MAST cells,II_III,3,0.2942404192140703,0.49440502801124053
test,Categorical EM-MMIL,II_III,Myeloid cells,II_III,53,0.11132618716336287,0.21407642593477455
test,Categorical EM-MMIL,II_III,NK cells,II_III,5,0.06132140633442934,0.15072485545283817
test,Categorical EM-MMIL,II_III,T lymphocytes,II_III,138,0.058582677586650936,0.18965037311591712
test,Categorical EM-MMIL,II_III,Endothelial cells,II_III,1,0.0195809983879504,0.0195809983879504
test,Categorical EM-MMIL,II_III,B lymphocytes,II_III,40,0.011209480013557788,0.03145494072830978
test,Categorical EM-MMIL,II_III,Undetermined,II_III,1,0.0068814239783041,0.0068814239783041
test,Categorical EM-MMIL,II_III,Epithelial cells,II_III,10,3.0107910680331853e-06,3.33040239221755e-06
test,Categorical EM-MMIL,II_III,Epithelial cells,IV,10,0.9999957637044613,0.99999999996334
test,Categorical EM-MMIL,II_III,NK cells,IV,5,0.6283886148284024,0.9052536283839574
test,Categorical EM-MMIL,II_III,Undetermined,IV,1,0.5722261322366107,0.5722261322366107
test,Categorical EM-MMIL,II_III,B lymphocytes,IV,40,0.367924491898199,0.6492348553256121
test,Categorical EM-MMIL,II_III,T lymphocytes,IV,138,0.29144155416581824,0.7660948390265089
test,Categorical EM-MMIL,II_III,Myeloid cells,IV,53,0.25363628680226047,0.9620557222622989
test,Categorical EM-MMIL,II_III,MAST cells,IV,3,0.14699015875626595,0.30459580273966697
test,Categorical EM-MMIL,II_III,Endothelial cells,IV,1,0.1236760145420642,0.1236760145420642
test,Categorical EM-MMIL,IV,T lymphocytes,I,344,0.2815881673486231,0.7500095341183334
test,Categorical EM-MMIL,IV,B lymphocytes,I,195,0.2777012848356729,0.7492693674805726
test,Categorical EM-MMIL,IV,NK cells,I,34,0.21659737357862668,0.7335390103823717
test,Categorical EM-MMIL,IV,MAST cells,I,1,0.1341121813982277,0.1341121813982277
test,Categorical EM-MMIL,IV,Fibroblasts,I,6,0.1291505067226079,0.323122548897266
test,Categorical EM-MMIL,IV,Myeloid cells,I,160,0.04704355898683313,0.1308251114968242
test,Categorical EM-MMIL,IV,Oligodendrocytes,I,6,0.026850031008758175,0.07936660311404335
test,Categorical EM-MMIL,IV,Undetermined,I,8,0.016845979267807835,0.0351477600072003
test,Categorical EM-MMIL,IV,Epithelial cells,I,267,0.003086673735427037,0.00013962735575686006
test,Categorical EM-MMIL,IV,MAST cells,II_III,1,0.3108298470302439,0.3108298470302439
test,Categorical EM-MMIL,IV,Fibroblasts,II_III,6,0.06990817613908112,0.181641172398998
test,Categorical EM-MMIL,IV,Oligodendrocytes,II_III,6,0.06153173063742476,0.16923938957519197
test,Categorical EM-MMIL,IV,NK cells,II_III,34,0.03561039714246991,0.10916621954178414
test,Categorical EM-MMIL,IV,Myeloid cells,II_III,160,0.014104976487125661,0.040965085798213896
test,Categorical EM-MMIL,IV,T lymphocytes,II_III,344,0.006178965108152073,0.008896951273911179
test,Categorical EM-MMIL,IV,B lymphocytes,II_III,195,0.005987866895156965,0.009257705977032597
test,Categorical EM-MMIL,IV,Epithelial cells,II_III,267,0.0019391548529135954,0.0002261030441394403
test,Categorical EM-MMIL,IV,Undetermined,II_III,8,0.0007089456503012125,0.00133641179210025
test,Categorical EM-MMIL,IV,Epithelial cells,IV,267,0.9949741714116594,0.9999999922164545
test,Categorical EM-MMIL,IV,Undetermined,IV,8,0.9824450750818909,0.9971637656716129
test,Categorical EM-MMIL,IV,Myeloid cells,IV,160,0.9388514645260411,0.9999897825570448
test,Categorical EM-MMIL,IV,Oligodendrocytes,IV,6,0.911618238353817,0.996871565339416
test,Categorical EM-MMIL,IV,Fibroblasts,IV,6,0.800941317138311,0.9751912555444812
test,Categorical EM-MMIL,IV,NK cells,IV,34,0.7477922292789033,0.9998571369537977
test,Categorical EM-MMIL,IV,B lymphocytes,IV,195,0.71631084826917,0.998047130498671
test,Categorical EM-MMIL,IV,T lymphocytes,IV,344,0.7122328675432248,0.9994922663843571
test,Categorical EM-MMIL,IV,MAST cells,IV,1,0.5550579715715284,0.5550579715715284
test,Categorical MCEM-MMIL,I,B lymphocytes,I,43,0.6379020344067582,0.8879378193220654
test,Categorical MCEM-MMIL,I,Undetermined,I,2,0.6346139900470498,0.7287053185192782
test,Categorical MCEM-MMIL,I,T lymphocytes,I,248,0.57747064946781,0.9208074403530615
test,Categorical MCEM-MMIL,I,Myeloid cells,I,168,0.5318231158777539,0.9534552713456144
test,Categorical MCEM-MMIL,I,MAST cells,I,35,0.4197248578949163,0.602717916910794
test,Categorical MCEM-MMIL,I,NK cells,I,81,0.3677848587114835,0.7249290428247891
test,Categorical MCEM-MMIL,I,Endothelial cells,I,29,0.11715976559247478,0.31528451736927976
test,Categorical MCEM-MMIL,I,Fibroblasts,I,31,0.1163088640251195,0.3075296926397836
test,Categorical MCEM-MMIL,I,Epithelial cells,I,109,1.6930830012827883e-05,3.032150098561215e-05
test,Categorical MCEM-MMIL,I,Fibroblasts,II_III,31,0.5788368667772336,0.8813588082931085
test,Categorical MCEM-MMIL,I,MAST cells,II_III,35,0.3001318488977181,0.482489683666159
test,Categorical MCEM-MMIL,I,T lymphocytes,II_III,248,0.11330935548871927,0.3237687666679669
test,Categorical MCEM-MMIL,I,Myeloid cells,II_III,168,0.06996634800969602,0.16379170229967246
test,Categorical MCEM-MMIL,I,NK cells,II_III,81,0.06914860794370596,0.2015993956102812
test,Categorical MCEM-MMIL,I,Undetermined,II_III,2,0.03212185793885765,0.04315518963189113
test,Categorical MCEM-MMIL,I,B lymphocytes,II_III,43,0.02786335439188972,0.07050133270697159
test,Categorical MCEM-MMIL,I,Endothelial cells,II_III,29,0.00992083980629888,0.02022310920263134
test,Categorical MCEM-MMIL,I,Epithelial cells,II_III,109,5.665283767116977e-05,8.605122883191825e-05
test,Categorical MCEM-MMIL,I,Epithelial cells,IV,109,0.9999264163323162,0.9999998962804636
test,Categorical MCEM-MMIL,I,Endothelial cells,IV,29,0.8729193946012264,0.998504250714609
test,Categorical MCEM-MMIL,I,NK cells,IV,81,0.5630665333448105,0.9314955647751332
test,Categorical MCEM-MMIL,I,Myeloid cells,IV,168,0.39821053611255003,0.98508866823006
test,Categorical MCEM-MMIL,I,B lymphocytes,IV,43,0.33423461120135195,0.6834998955652054
test,Categorical MCEM-MMIL,I,Undetermined,IV,2,0.33326415201409254,0.43838881217935444
test,Categorical MCEM-MMIL,I,T lymphocytes,IV,248,0.3092199950434707,0.7701198638390061
test,Categorical MCEM-MMIL,I,Fibroblasts,IV,31,0.30485426919764685,0.6766884676470507
test,Categorical MCEM-MMIL,I,MAST cells,IV,35,0.28014329320736553,0.7497979142795573
test,Categorical MCEM-MMIL,II_III,Endothelial cells,I,1,0.7691382835834933,0.7691382835834933
test,Categorical MCEM-MMIL,II_III,T lymphocytes,I,138,0.6297786957001511,0.9199111714292423
test,Categorical MCEM-MMIL,II_III,Myeloid cells,I,53,0.623123088481131,0.9385894023121683
test,Categorical MCEM-MMIL,II_III,B lymphocytes,I,40,0.6068697132972599,0.9152451673640732
test,Categorical MCEM-MMIL,II_III,MAST cells,I,3,0.5840615429256831,0.8430385560832132
test,Categorical MCEM-MMIL,II_III,Undetermined,I,1,0.4228942535597384,0.4228942535597384
test,Categorical MCEM-MMIL,II_III,NK cells,I,5,0.31459068627266906,0.5604930263746275
test,Categorical MCEM-MMIL,II_III,Epithelial cells,I,10,2.769094123324569e-05,3.0224773856961863e-05
test,Categorical MCEM-MMIL,II_III,MAST cells,II_III,3,0.24690218776925188,0.4198828689760109
test,Categorical MCEM-MMIL,II_III,Myeloid cells,II_III,53,0.08985842363519006,0.16766160524193482
test,Categorical MCEM-MMIL,II_III,NK cells,II_III,5,0.0715752126976579,0.17224156393634402
test,Categorical MCEM-MMIL,II_III,T lymphocytes,II_III,138,0.06227660296427339,0.1903342509181756
test,Categorical MCEM-MMIL,II_III,Endothelial cells,II_III,1,0.0198227964608929,0.0198227964608929
test,Categorical MCEM-MMIL,II_III,B lymphocytes,II_III,40,0.012734973046352188,0.03554243084434904
test,Categorical MCEM-MMIL,II_III,Undetermined,II_III,1,0.0101300414667441,0.0101300414667441
test,Categorical MCEM-MMIL,II_III,Epithelial cells,II_III,10,4.0736250828511794e-05,6.254545252534928e-05
test,Categorical MCEM-MMIL,II_III,Epithelial cells,IV,10,0.9999315728079383,0.9999999400474182
test,Categorical MCEM-MMIL,II_III,NK cells,IV,5,0.613834101029673,0.8817983134851537
test,Categorical MCEM-MMIL,II_III,Undetermined,IV,1,0.5669757049735175,0.5669757049735175
test,Categorical MCEM-MMIL,II_III,B lymphocytes,IV,40,0.3803953136563878,0.6517361455495672
