iter,delta,mean_entropy,mean_mc_entropy,train_logloss_inherited,train_accuracy_inherited
1,0.09129171423387109,0.6050683296184347,0.7834468566452347,0.7780653492125996,0.7248093135287034
2,0.04685695398070312,0.4666840850393621,0.571465391650263,0.6713224405821353,0.7290244881573665
3,0.025578564921299476,0.38700800624558657,0.43337676749967624,0.6599060989930323,0.7318346045764753
4,0.015682214678800488,0.3376368647078901,0.3580737845403012,0.6832432127409253,0.734845443596949
5,0.010061983549819905,0.30639284569038466,0.3124210517826861,0.7203806044439967,0.7368526696105981
6,0.00765423405830509,0.28426720405865963,0.28115501703236034,0.7672531161895406,0.7396627860297069
7,0.005482844673447461,0.2695603765373653,0.26070260884656654,0.8108991089022545,0.7438779606583701
8,0.003676696426274973,0.2601982812996858,0.25112078997563964,0.8416301340628244,0.7468887996788438
9,0.0027180206782707063,0.2538281582743394,0.24057508910741127,0.8652555681551938,0.7482938578883982
10,0.0020512868474452436,0.24993407376495413,0.23433584448908062,0.8781227756502429,0.7492974708952228
11,0.002617613414164253,0.24549475631406464,0.2312424466124859,0.8951198943912699,0.7503010839020474
12,0.0021547263978744123,0.24172897808510746,0.22356944349732488,0.9104713396372218,0.7517061421116018
13,0.002130206856766995,0.23934251367189485,0.2218919189825136,0.9228370861081705,0.7517061421116018
14,0.0018178605394843408,0.2379181333641823,0.2207498855107863,0.928807210812266,0.7521075873143316
15,0.0017317100102601979,0.23631075962282105,0.22030580710746722,0.9381710563442408,0.7519068647129666
16,0.001818717902775502,0.23514930201654183,0.21898893342374223,0.9452341065733488,0.7523083099156965
17,0.001978128405298942,0.2345353755867538,0.21893153498568813,0.9475828959589466,0.7531112003211562
18,0.0017473074866761753,0.2329560983176902,0.21718755143100973,0.9569295999330741,0.7521075873143316
19,0.0016654847268200719,0.23200463528384108,0.21642666192667903,0.9641347491419416,0.753512645523886
20,0.0019060542255365678,0.23235218344441974,0.21613798118081376,0.9714725248339943,0.753311922922521
21,0.0018483387346794333,0.23095637049523643,0.21495985376275278,0.9913321638973533,0.7555198715375351
22,0.001313062763392875,0.2300300502802223,0.21412923228758865,1.0016110792701347,0.7547169811320755
23,0.001443822582356457,0.22912417709970165,0.21293662827128942,1.0129042168924118,0.7543155359293456
24,0.0012702105126266713,0.22877190540051617,0.21116393293489644,1.0210857740853234,0.7557205941389
25,0.0010962005503799682,0.22883813182219623,0.21220110271683376,1.0227324774299817,0.7551184263348053
26,0.001444903363559459,0.22845881690399056,0.21136102432719922,1.0278848234501088,0.7545162585307106
27,0.0014487536015881691,0.22672049903938427,0.21113012476590756,1.0357314695899094,0.7551184263348053
28,0.001314207401813914,0.2256481391465844,0.20852016123449996,1.041798359227154,0.7549177037334404
29,0.0010478840800486717,0.22508194393939215,0.20702360181300516,1.045545719534099,0.7541148133279807
30,0.0011622043080445985,0.2255769267717153,0.2096461758839488,1.0449327144142235,0.7557205941389
